Artist Name,Song Name,Sum Lyrics
Taylor Swift,The Lucky One,New to town with a made up name in the angel's city Chasing fortune and fame And the camera flashes make it look like a dream  You had it figured out since you were in school Everybody loves pretty everybody loves cool So overnight you look like a sixties' queen  Another name goes up in lights like diamonds in the sky  And they'll tell you now you're the lucky one Yeah they'll tell you now you're the lucky one But can you tell me now you're the lucky one oh oh oh  Now it's big black cars and Riviera views And your lover in the foyer doesn't even know you And your secrets end up splashed on the news front page  And they tell you that you're lucky But you're so confused 'Cause you don't feel pretty you just feel used And all the young things line up to take your place  Another name goes up in lights. You wonder if you'll make it out alive  And they'll tell you now you're the lucky one Yeah they'll tell you now you're the lucky one Can you tell me now you're the lucky one oh oh oh  It was a few years later I showed up here And they still tell the legend of how you disappeared How you took the money and your dignity and got the hell out They say you bought a bunch of land somewhere Chose the rose garden over Madison Square And it took some time but I understand it now  'Cause now my name is up in lights but I think you got it right  Let me tell you now you're the lucky one Let me tell you now you're the lucky one Let me tell you now you're the lucky one oh oh oh  Yeah they'll tell you now you're the lucky one Yeah they'll tell you now you're the lucky one And they'll tell you now you're the lucky one oh oh oh Oh whoa oh oh
Taylor Swift,I Almost Do,I bet this time of night you're still up I bet you're tired from a long hard week I bet you're sitting in your chair by the window looking out at the city And I bet sometimes you wonder about me  And I just wanna tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that every time I don't I almost do I almost do  I bet you think I either moved on or hate you 'Cause each time you reach out there's no reply I bet it never ever occurred to you that I can't say Hello to you And risk another goodbye  And I just wanna tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that every time I don't I almost do I almost do  Oh we made quite a mess babe It's probably better off this way And I confess babe In my dreams you're touching my face And asking me if I wanna try again with you And I almost do  And I just wanna tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that every time I don't I almost do I almost do  I bet this time of night you're still up I bet you're tired from a long hard week I bet you're sitting in your chair by the window looking out at the city And I hope sometimes you wonder about me
Taylor Swift,The Last Time,[Gary Lightbody:] I find myself at your door Just like all those times before I'm not sure how I got there All roads—they lead me here  I imagine you are home In your room all alone And you open your eyes into mine And everything feels better  [Both:] And right before your eyes I'm breaking no past No reasons why Just you and me  This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye eye eye  [Taylor Swift:] You find yourself at my door Just like all those times before You wear your best apology But I was there to watch you leave  And all the times I let you in Just for you to go again Disappear when you come back Everything is better  [Both:] And right before your eyes I'm aching no past Nowhere to hide Just you and me  This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye eye eye  This is the last time you tell me I've got it wrong This is the last time I say it's been you all along This is the last time I let you in my door This is the last time I won't hurt you anymore  Oh oh oh  This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye  This is the last time I'm asking you Last time I'm asking you Last time I'm asking you this This is the last time I'm asking you Last time I'm asking you Last time I'm asking you this This is the last time I'm asking you Last time I'm asking you Last time I'm asking you this This is the last time I'm asking you Last time I'm asking you Last time I'm asking you this
Taylor Swift,You Belong With Me,You're on the phone with your girlfriend She's upset she's going off about something that you said 'Cause she doesn't get your humor like I do  I'm in the room it's a typical Tuesday night I'm listening to the kind of music she doesn't like And she'll never know your story like I do  But she wears short skirts I wear T-shirts She's cheer captain And I'm on the bleachers Dreaming about the day when you wake up and find That what you're looking for has been here the whole time  If you could see That I'm the one Who understands you Been here all along So why can't you see You belong with me You belong with me  Walk in the streets with you in your worn-out jeans I can't help thinking this is how it ought to be Laughing on a park bench thinking to myself Hey isn't this easy?  And you've got a smile That could light up this whole town I haven't seen it in a while Since she brought you down  You say you're fine I know you better than that Hey what you doing with a girl like that?  She wears high heels I wear sneakers She's cheer captain And I'm on the bleachers Dreaming about the day when you wake up and find That what you're looking for has been here the whole time  If you could see That I'm the one Who understands you Been here all along So why can't you see You belong with me  Standing by and waiting at your backdoor All this time how could you not know baby? You belong with me You belong with me  Oh I remember you driving to my house In the middle of the night I'm the one who makes you laugh When you know you're 'bout to cry I know your favorite songs And you tell me about your dreams Think I know where you belong Think I know it's with me  Can't you see That I'm the one Who understands you? Been here all along So why can't you see You belong with me  Standing by and waiting at your backdoor All this time how could you not know baby? You belong with me You belong with me  You belong with me  Have you ever thought just maybe You belong with me? You belong with me
Taylor Swift,Wildest Dreams,He said Let's get out of this town Drive out of this city away from the crowds I thought Heaven can't help me now Nothing lasts forever But this is gonna take me down  He's so tall and handsome as hell He's so bad but he does it so well I can see the end as it begins My one condition is  Say you'll remember me Standin' in a nice dress Starin' at the sunset babe Red lips and rosy cheeks Say you'll see me again Even if it's just in your Wildest dreams ah ha Wildest dreams ah ha  I said No one has to know what we do His hands are in my hair his clothes are in my room And his voice is a familiar sound Nothin' lasts forever But this is gettin' good now  He's so tall and handsome as hell He's so bad but he does it so well And when we've had our very last kiss My last request is  Say you'll remember me Standin' in a nice dress Starin' at the sunset babe Red lips and rosy cheeks Say you'll see me again Even if it's just in your Wildest dreams ah ha (Ha ha) Wildest dreams ah ha  You'll see me in hindsight Tangled up with you all night Burnin' it down Someday when you leave me I bet these memories Follow you around You'll see me in hindsight Tangled up with you all night Burnin' (Burnin') it (It) down (Down) Someday when you leave me I bet these memories Follow (Follow) you (You) around (Follow you around)  Say you'll remember me Standing in a nice dress Starin' at the sunset babe Red lips and rosy cheeks Say you'll see me again Even if it's just pretend  Say you'll remember me Standin' in a nice dress Starin' at the sunset babe Red lips and rosy cheeks Say you'll see me again Even if it's just in your (Just pretend just pretend) Wildest dreams ah ha (Ah) In your wildest dreams ah ha Even if it's just in your In your wildest dreams ah ha In your wildest dreams ah ha
Taylor Swift,Tied Together With A Smile,Seems the only one who doesn't see your beauty Is the face in the mirror looking back at you You walk around here thinking you're not pretty But that's not true 'cause I know you  Hold on baby you're losing it The water's high you're jumping into it And letting go And no one knows That you cry but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone  I guess it's true that love was all you wanted 'Cause you're giving it away like it's extra change Hoping it will end up in his pocket But he leaves you out like a penny in the rain  Oh 'cause it's not his price to pay It's not his price to pay  Hold on baby you're losing it The water's high you're jumping into it And letting go And no one knows That you cry but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone  Hold on baby you're losing it The water's high you're jumping into it And letting go And no one knows That you cry but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone  You're tied together with a smile But you're coming undone Goodbye baby With a smile baby baby
Taylor Swift,Should've Said No,It's strange to think the songs we used to sing The smiles the flowers everything is gone Yesterday I found out about you Even now just looking at you feels wrong  You say that you'd take it all back given one chance It was a moment of weakness and you said Yes.  You should've said No you should've gone home You should've thought twice 'fore you let it all go You should've known that word 'Bout what you did with her'd Get back to me (get back to me). And I should've been there in the back of your mind I shouldn't be asking myself Why? You shouldn't be begging for forgiveness at my feet... You should've said No baby and you might still have me  You can see that I've been crying And baby you know all the right things to say But do you honestly expect me to believe We could ever be the same?  You say that the past is the past you need one chance It was a moment of weakness and you said Yes.  You should've said No you should've gone home You should've thought twice 'fore you let it all go You should've known that word 'Bout what you did with her'd Get back to me (get back to me). And I should've been there in the back of your mind I shouldn't be asking myself Why? You shouldn't be begging for forgiveness at my feet... You should've said No baby and you might still have me  I can't resist Before you go tell me this: Was it worth it? Was she worth this?  No... no no no...  You should've said No you should've gone home You should've thought twice 'fore you let it all go You should've known that word 'Bout what you did with her'd Get back to me (get back to me). And I should've been there in the back of your mind I shouldn't be asking myself Why? You shouldn't be begging for forgiveness at my feet... You should've said No baby and you might still have me
Taylor Swift,Change,And it's a sad picture The final blow hits you Somebody else gets what you wanted again And you know it's all the same Another time and place Repeating history and you're getting sick of it  But I believe in whatever you do And I'll do anything to see it through  Because these things will change Can you feel it now? These walls that they put up to hold us back will fall down This revolution the time will come For us to finally win And we'll sing hallelujah we'll sing hallelujah Oh oh  So we've been outnumbered Raided and now cornered It's hard to fight when the fight ain't fair We're getting stronger now Find things they never found They might be bigger But we're faster and never scared  You can walk away say we don't need this But there's something in your eyes says we can beat this  'Cause these things will change Can you feel it now? These walls that they put up to hold us back will fall down This revolution the time will come For us to finally win And we'll sing hallelujah we'll sing hallelujah Oh oh  Tonight we stand get off our knees Fight for what we've worked for all these years And the battle was long it's the fight of our lives But we'll stand up champions tonight  It was the night things changed Can you see it now? These walls that they put up to hold us back fell down It's a revolution throw your hands up 'Cause we never gave in And we'll sing hallelujah we sang hallelujah Hallelujah
Taylor Swift,Better Than Revenge,"""She took him faster than you could say sabotage"" ""Stealing other people's toys on the playground won't make you many friends"" ""There is nothing I do better than revenge"" ""She looks at life like it's a party and she's on the list"""
Taylor Swift,I Knew You Were Trouble,Once upon a time a few mistakes ago I was in your sights you got me alone You found me you found me you found me I guess you didn't care and I guess I liked that And when I fell hard you took a step back Without me without me without me  And he's long gone when he's next to me And I realize the blame is on me  'Cause I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been 'Til you put me down oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been Now I'm lying on the cold hard ground Oh oh trouble trouble trouble Oh oh trouble trouble trouble  No apologies. He'll never see you cry Pretends he doesn't know that he's the reason why You're drowning you're drowning you're drowning Now I heard you moved on from whispers on the street A new notch in your belt is all I'll ever be And now I see now I see now I see  He was long gone when he met me And I realize the joke is on me hey!  I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been 'Til you put me down oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (yeah) Now I'm lying on the cold hard ground Oh oh trouble trouble trouble Oh oh trouble trouble trouble  And the saddest fear comes creeping in That you never loved me or her or anyone or anything yeah  I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (Never been) 'Til you put me down oh I knew you were trouble when you walked in (Knew it right there) So shame on me now (Knew it right there) Flew me to places I'd never been (Ooh) Now I'm lying on the cold hard ground Oh oh trouble trouble trouble Oh oh trouble trouble trouble  I knew you were trouble when you walked in Trouble trouble trouble I knew you were trouble when you walked in Trouble trouble trouble
Taylor Swift,Untouchable,Untouchable like a distant diamond sky I'm reaching out and I just can't tell you why I'm caught up in you I'm caught up in you  Untouchable burning brighter than the sun And when you're close I feel like coming undone  In the middle of the night When I'm in this dream It's like a million little stars Spelling out your name You gotta come on come on Say that we'll be together Come on come on Little taste of Heaven  It's half full and I won't wait here all day I know you're saying that you'd be here anyway  But you're untouchable burning brighter than the sun And now that you're close I feel like coming undone  In the middle of the night When I'm in this dream It's like a million little stars Spelling out your name You gotta come on come on Say that we'll be together Come on come on  Oh in the middle of the night Waking from this dream I wanna feel you by my side Standing next to me You gotta come on come on Say that we'll be together Come on come on Little taste of Heaven  I'm caught up in you. Oh oh  But you're untouchable burning brighter than the sun Now that you're close I feel like coming undone  In the middle of the night When I'm in this dream It's like a million little stars Spelling out your name You gotta come on come on Say that we'll be together Come on come on oh oh  In the middle of the night When I'm in this dream It's like a million little stars Spelling out your name You gotta come on come on Say that we'll be together Come on come on come on  In the middle of the night Waking from this dream I wanna feel you by my side Standing next to me You gotta come on come on Say that we'll be together Come on come on Little taste of Heaven  In the middle of the night When I'm in this dream It's like a million little stars Spelling out your name You gotta come on come on Come on come on Come on come on oh oh oh  Like a million little stars Spelling out your name They're spelling out your name oh
Taylor Swift,Never Grow Up,Your little hand's wrapped around my finger And it's so quiet in the world tonight Your little eyelids flutter 'cause you're dreaming So I tuck you in turn on your favorite night light To you everything's funny you got nothing to regret I'd give all I have honey If you could stay like that  Oh darling don't you ever grow up Don't you ever grow up just stay this little Oh darling don't you ever grow up Don't you ever grow up it could stay this simple I won't let nobody hurt you won't let no one break your heart And no one will desert you Just try to never grow up never grow up  You're in the car on the way to the movies And you're mortified your mom's dropping you off At fourteen there's just so much you can't do And you can't wait to move out someday and call your own shots But don't make her drop you off around the block Remember that she's getting older too And don't lose the way that you dance around in your pj's getting ready for school  Oh darling don't you ever grow up Don't you ever grow up just stay this little Oh darling don't you ever grow up Don't you ever grow up it could stay this simple No one's ever burned you nothing's ever left you scarred And even though you want to just try to never grow up  Take pictures in your mind of your childhood room Memorize what it sounded like when your dad gets home Remember the footsteps remember the words said And all your little brother's favorite songs I just realized everything I have is someday gonna be gone  So here I am in my new apartment In a big city they just dropped me off It's so much colder than I thought it would be So I tuck myself in and turn my night light on  Wish I'd never grown up I wish I'd never grown up  Oh I don't wanna grow up wish I'd never grown up I could still be little Oh I don't wanna grow up wish I'd never grown up It could still be simple Oh darling don't you ever grow up Don't you ever grow up just stay this little Oh darling don't you ever grow up Don't you ever grow up it could stay this simple Won't let nobody hurt you Won't let no one break your heart And even though you want to please try to never grow up Oh don't you ever grow up Oh never grow up just never grow up
Taylor Swift,Superstar,This is wrong but I can't help but feel like There ain't nothing more right babe Misty morning comes again and I can't Help but wish I could see your face And I knew from the first note played I'd be breaking all my rules to see you You smile that beautiful smile and All the girls in the front row scream your name  So dim that spotlight tell me things like I can't take my eyes off of you I'm no one special just another Wide eyed girl who's desperately in love with you Give me a photograph to hang on my wall superstar  Morning loneliness comes around when I'm not Dreaming about you When my world wakes up today You'll be in another town And I knew when I saw your face I'd be Counting down the ways to see you You smile that beautiful smile and All the girls in the front row scream your name  So dim that spotlight tell me things like I can't take my eyes off of you I'm no one special just another Wide eyed girl who's desperately in love with you Give me a photograph to hang on my wall superstar  You played in bars you play guitar And I'm invisible and everyone knows who you are And you'll never see you sing me to sleep Every night from the radio  So dim that spotlight tell me things like I can't take my eyes off of you I'm no one special just another Wide eyed girl who's desperately in love with you Give me a photograph to hang on my wall superstar Sweet sweet superstar superstar
Taylor Swift,The Other Side Of The Door,In the heat of the fight I walked away Ignoring words that you were saying Trying to make me stay I said This time I've had enough. And you've called a hundred times But I'm not picking up  'Cause I'm so mad I might tell you that it's over But if you look a little closer  I said Leave but all I really want is you To stand outside my window throwing pebbles Screaming I'm in love with you. Wait there in the pouring rain come back for more And don't you leave 'cause I know All I need is on the other side of the door  Me and my stupid pride are sitting here alone Going through the photographs staring at the phone I keep going back over things we both said And I remember the slamming door and all the things that I misread  So babe if you know everything tell me why you couldn't see That when I left I wanted you to chase after me  Yeah I said Leave but all I really want is you To stand outside my window throwing pebbles Screaming I'm in love with you. Wait there in the pouring rain come back for more And don't you leave 'cause I know All I need is on the other side of the door  And I'll scream out the window I can't even look at you! I don't need you but I do I do I do I say There's nothing you can say to make this right again I mean it I mean it. What I mean is  I said Leave but baby all I want is you To stand outside my window throwing pebbles Screaming I'm in love with you. Wait there in the pouring rain come back for more And don't you leave 'cause I know All I need is on the other side of the door  With your face and the beautiful eyes And the conversation with the little white lies And the faded picture of a beautiful night You carried me from your car up the stairs And I broke down crying was she worth this mess? After everything and that little black dress After everything I must confess I need you
Taylor Swift,Last Kiss,I still remember the look on your face Lit through the darkness at 1:58 The words that you whispered For just us to know You told me you loved me So why did you go away? Away  I do recall now the smell of the rain Fresh on the pavement I ran off the plane That July 9th The beat of your heart It jumps through your shirt I can still feel your arms  But now I'll go sit on the floor Wearing your clothes All that I know is I don't know how to be something you miss I never thought we'd have a last kiss Never imagined we'd end like this Your name forever the name on my lips  I do remember the swing of your step The life of the party you're showing off again And I roll my eyes and then You pull me in I'm not much for dancing But for you I did  Because I love your handshake meeting my father I love how you walk with your hands in your pockets How you'd kiss me when I was in the middle of saying something There's not a day I don't miss those rude interruptions  And I'll go sit on the floor Wearing your clothes All that I know is I don't know how to be something you miss I never thought we'd have a last kiss I never imagined we'd end like this Your name forever the name on my lips  So I'll watch your life in pictures like I used to watch you sleep And I feel you forget me like I used to feel you breathe And I keep up with our old friends just to ask them how you are Hope it's nice where you are  And I hope the sun shines And it's a beautiful day And something reminds you You wish you had stayed You can plan for a change in weather and time But I never planned on you changing your mind  So I'll go sit on the floor Wearing your clothes All that I know is I don't know how to be something you miss I never thought we'd have a last kiss I never imagined we'd end like this Your name forever the name on my lips  Just like our last kiss Forever the name on my lips Forever the name on my lips  Just like our last
Taylor Swift,Cold As You,You have a way of coming easily to me And when you take you take the very best of me So I start a fight 'cause I need to feel something And you do what you want 'cause I'm not what you wanted  Oh what a shame what a rainy ending given to a perfect day Just walk away ain't no use defending words that you will never say And now that I'm sitting here thinking it through I've never been anywhere cold as you  You put up walls and paint them all a shade of gray And I stood there loving you and wished them all away And you come away with a great little story Of a mess of a dreamer with the nerve to adore you  Oh what a shame what a rainy ending given to a perfect day So just walk away ain't no use defending words that you will never say And now that I'm sitting here thinking it through I've never been anywhere cold as you  You never did give a damn thing honey but I cried cried for you And I know you wouldn't have told nobody if I died died for you died for you  Oh what a shame what a rainy ending given to a perfect day Every smile you fake is so condescending counting all the scars you made And now that I'm sitting here thinking it through I've never been anywhere cold as you
Taylor Swift,White Horse,Say you're sorry That face of an angel Comes out just when you need it to As I paced back and forth all this time 'Cause I honestly believed in you Holding on The days drag on Stupid girl I should have known I should have known  That I'm not a princess this ain't a fairy tale I'm not the one you'll sweep off her feet Lead her up the stairwell This ain't Hollywood this is a small town I was a dreamer before you went and let me down Now it's too late for you and your white horse to come around  Maybe I was naïve Got lost in your eyes And never really had a chance My mistake I didn't know to be in love You had to fight to have the upper hand I had so many dreams About you and me Happy endings Now I know  That I'm not a princess this ain't a fairy tale I'm not the one you'll sweep off her feet Lead her up the stairwell This ain't Hollywood this is a small town I was a dreamer before you went and let me down Now it's too late for you and your white horse to come around  And there you are on your knees Begging for forgiveness begging for me Just like I always wanted but I'm so sorry  'Cause I'm not your princess this ain't a fairy tale I'm gonna find someone someday who might actually treat me well This is a big world that was a small town There in my rear view mirror disappearing now And it's too late for you and your white horse Now it's too late for you and your white horse to catch me now  Oh whoa whoa whoa Try and catch me now Oh it's too late To catch me now
Taylor Swift,Blank Space,Nice to meet you where you been? I could show you incredible things Magic madness heaven sin Saw you there and I thought Oh my God look at that face You look like my next mistake Love's a game wanna play? Ayy  New money suit and tie I can read you like a magazine Ain't it funny? Rumors fly And I know you heard about me So hey let's be friends I'm dying to see how this one ends.
Taylor Swift,Hey Stephen,Mmm-mm mm-mm Mmm-mm mm-mm Mmm-mm mm-mm yeah  Hey Stephen I know looks can be deceiving But I know I saw a light in you And as we walked We were talking I didn't say half the things I wanted to  Of all the girls tossing rocks at your window I'll be the one waiting there even when it's cold Hey Stephen Boy you might have me believing I don't always have to be alone  'Cause I can't help it if you look like an angel Can't help it if I wanna kiss you in the rain So come feel this magic I've been feeling since I met you Can't help it if there's no one else Mmm I can't help myself  Hey Stephen I've been holding back this feeling So I got some things to say to you ha I've seen it all— So I thought— But I never seen nobody shine the way you do  The way you walk way you talk way you say my name— It's beautiful wonderful don't you ever change Hey Stephen Why are people always leaving? I think you and I should stay the same  'Cause I can't help it if you look like an angel Can't help it if I wanna kiss you in the rain So come feel this magic I've been feeling since I met you Can't help it if there's no one else Mmm I can't help myself  They're dimming the street lights You're perfect for me. Why aren't you here tonight? I'm waiting alone now so come on and come out And pull me near and shine shine shine  Hey Stephen I could give you fifty reasons Why I should be the one you choose All those other girls— Well they're beautiful But would they write a song for you? (Ha-ha)  I can't help it if you look like an angel Can't help it if I wanna kiss you in the rain So come feel this magic I've been feeling since I met you Can't help it if there's no one else Mmm I can't help myself  ...if you look like an angel Can't help it if I wanna kiss you in the rain So come feel this magic I've been feeling since I met you Can't help it if there's no one else Mmm I can't help myself  Myself Can't help myself I can't help myself
Taylor Swift,Fearless,There's somethin' 'bout the way The street looks when it's just rained There's a glow off the pavement You walk me to the car And you know I wanna ask you to dance right there In the middle of the parking lot Yeah Oh yeah  We're drivin' down the road I wonder if you know I'm tryin' so hard not to get caught up now But you're just so cool Run your hands through your hair Absentmindedly makin' me want you  And I don't know how it gets better than this You take my hand and drag me head first Fearless And I don't know why but with you I'd dance in a storm in my best dress Fearless  So baby drive slow 'Til we run out of road in this one horse town I wanna stay right here in this passenger's seat You put your eyes on me In this moment now capture it remember it  'Cause I don't know how it gets better than this You take my hand and drag me head first Fearless And I don't know why but with you I'd dance in a storm in my best dress Fearless  Well you stood there with me in the doorway My hands shake I'm not usually this way But you pull me in and I'm a little more brave It's the first kiss It's flawless Really something It's fearless  Oh yeah  'Cause I don't know how it gets better than this You take my hand and drag me head first Fearless And I don't know why but with you I'd dance in a storm in my best dress Fearless  'Cause I don't know how it gets better than this You take my hand and drag me head first Fearless And I don't know why but with you I'd dance in a storm in my best dress Fearless  Oh-oh Oh yeah
Taylor Swift,Picture To Burn,State the obvious I didn't get my perfect fantasy I realize you love yourself more than you could ever love me So go and tell your friends that I'm obsessive and crazy That's fine I'll tell mine that you're gay! By the way...  I hate that stupid old pickup truck You never let me drive You're a redneck heartbreak Who's really bad at lying So watch me strike a match On all my wasted time As far as I'm concerned You're just another picture to burn!  There's no time for tears I'm just sitting here planning my revenge There's nothing stopping me From going out with all of your best friends And if you come around saying sorry to me My daddy's gonna show you how sorry you'll be  'Cause I hate that stupid old pickup truck You never let me drive You're a redneck heartbreak Who's really bad at lying So watch me strike a match On all my wasted time As far as I'm concerned You're just another picture to burn!  And if you're missing me You'd better keep it to yourself 'Cause coming back around here Would be bad for your health...  'Cause I hate that stupid old pickup truck You never let me drive You're a redneck heartbreak Who's really bad at lying So watch me strike a match On all my wasted time In case you haven't heard I really really hate that...  Stupid old pickup truck You never let me drive You're a redneck heartbreak Who's really bad at lying So watch me strike a match On all my wasted time As far as I'm concerned You're just another picture to burn!  Burn burn burn baby burn You're just another picture to burn Baby burn...
Taylor Swift,Love Story,We were both young when I first saw you I close my eyes and the flashback starts: I'm standing there On a balcony in summer air  See the lights see the party the ball gowns See you make your way through the crowd And say Hello. Little did I know  That you were Romeo you were throwing pebbles And my daddy said Stay away from Juliet. And I was crying on the staircase Begging you Please don't go. And I said  Romeo take me somewhere we can be alone I'll be waiting. All there's left to do is run You'll be the prince and I'll be the princess It's a love story. Baby just say 'Yes'.  So I sneak out to the garden to see you We keep quiet 'cause we're dead if they knew So close your eyes Escape this town for a little while Oh oh  'Cause you were Romeo. I was a scarlet letter And my daddy said Stay away from Juliet. But you were everything to me I was begging you Please don't go! And I said  Romeo take me somewhere we can be alone I'll be waiting. All there's left to do is run You'll be the prince and I'll be the princess It's a love story. Baby just say 'Yes'  Romeo save me. They're tryna tell me how to feel This love is difficult but it's real Don't be afraid. We'll make it out of this mess It's a love story. Baby just say 'Yes'.  Oh oh oh  I got tired of waiting Wondering if you were ever coming around My faith in you was fading When I met you on the outskirts of town And I said  Romeo save me. I've been feeling so alone I keep waiting for you but you never come Is this in my head? I don't know what to think. He knelt to the ground and pulled out a ring and said  Marry me Juliet. You'll never have to be alone I love you and that's all I really know I talked to your dad. Go pick out a white dress It's a love story. Baby just say 'Yes'.  Oh oh oh oh oh oh  'Cause we were both young when I first saw you
Taylor Swift,Long Live,I said remember this moment In the back of my mind The time we stood with our shaking hands The crowds in stands went wild  We were the kings and the queens And they read off our names The night you danced like you knew Our lives would never be the same  You held your head like a hero On a history book page It was the end of a decade But the start of an age  Long live the walls we crashed through How the kingdom lights shined just for me and you I was screaming long live all the magic we made And bring on all the pretenders One day we will be remembered  I said remember this feeling I pass the pictures around Of all the years that we stood there On the side-lines wishing for right now  We are the kings and the queens You traded your baseball cap for a crown When they gave us our trophies And we held them up for our town  And the cynics were outraged Screaming This is absurd! 'Cause for a moment a band of thieves In ripped-up jeans got to rule the world  Long live the walls we crashed through How the kingdom lights shined just for me and you I was screaming long live all the magic we made And bring on all the pretenders I'm not afraid  Long live all the mountains we moved I had the time of my life fighting dragons with you I was screaming long live that look on your face And bring on all the pretenders One day we will be remembered  Hold on to spinning around Confetti falls to the ground May these memories break our fall  Will you take a moment Promise me this That you'll stand by me forever But if God forbid fate should step in  And force us into a goodbye If you have children some day When they point to the pictures Please tell them my name  Tell them how the crowds went wild Tell them how I hope they shine  Long live the walls we crashed through I had the time of my life with you  Long long live the walls we crashed through How the kingdom lights shined just for me and you And I was screaming long live all the magic we made And bring on all the pretenders I'm not afraid  Singing long live all the mountains we moved I had the time of my life fighting dragons with you And long long live that look on your face And bring on all the pretenders One day we will be remembered
Taylor Swift,Mine,You were in college working part-time waiting tables Left a small town and never looked back I was a flight risk with a fear of falling Wondering why we bother with love if it never lasts  I say Can you believe it? As we're lying on the couch The moment I could see it Yes yes I can see it now  Do you remember we were sitting there by the water? You put your arm around me for the first time You made a rebel of a careless man's careful daughter You are the best thing that's ever been mine  Flash forward and we're taking on the world together And there's a drawer of my things at your place You learn my secrets and you figure out why I'm guarded You say we'll never make my parents' mistakes  But we got bills to pay We got nothing figured out When it was hard to take Yes yes this is what I thought about  Do you remember we were sitting there by the water? You put your arm around me for the first time You made a rebel of a careless man's careful daughter You are the best thing that's ever been mine  Do you remember all the city lights on the water? You saw me start to believe for the first time You made a rebel of a careless man's careful daughter You are the best thing that's ever been mine  And I remember that fight Two-thirty AM As everything was slipping right out of our hands I ran out crying and you followed me out into the street Braced myself for the Goodbye 'Cause that's all I've ever known Then you took me by surprise You said I'll never leave you alone.  You said I remember how we felt sitting by the water And every time I look at you it's like the first time I fell in love with a careless man's careful daughter She is the best thing that's ever been mine.  Hold on make it last Hold on never turn back  (Hold on) You made a rebel of a careless man's careful daughter (Hold on) You are the best thing that's ever been mine  (Hold on) Yeah yeah Do you believe it? (Hold on) We're gonna make it now (Hold on) And I can see it (Yes yes) I can see it now (see it now see it now)
Taylor Swift,Begin Again,Took a deep breath in the mirror He didn't like it when I wore high heels But I do Turn the lock and put my headphones on He always said he didn't get this song But I do I do  Walked in expecting you'd be late But you got here early and you stand and wave I walk to you You pull my chair out and help me in And you don't know how nice that is But I do  And you throw your head back laughing like a little kid I think it's strange that you think I'm funny 'cause he never did I've been spending the last eight months Thinking all love ever does is break and burn and end But on a Wednesday in a cafe I watched it begin again  You said you never met one girl Who had as many James Taylor records as you But I do We tell stories and you don't know why I'm coming off a little shy But I do  But you throw your head back laughing like a little kid I think it's strange that you think I'm funny 'cause he never did  I've been spending the last eight months Thinking all love ever does is break and burn and end But on a Wednesday in a cafe I watched it begin again  And we walked down the block to my car and I almost brought him up But you start to talk about the movies that your family Watches Every single Christmas and I want to talk about that And for the first time what's past is past  'Cause you throw your head back laughing like a little kid I think it's strange that you think I'm funny 'cause he never did I've been spending the last eight months  Thinking all love ever does is break and burn and end But on a Wednesday in a cafe I watched it begin again  But on a Wednesday in a cafe I watched it begin again
Taylor Swift,Welcome To New York,Walking through a crowd The village is aglow Kaleidoscope of loud Heartbeats under coats Everybody here Wanted something more Searching for a sound we hadn't Heard before And it said  Welcome to New York It's been waiting for you Welcome to New York Welcome to New York Welcome to New York It's been waiting for you Welcome to New York Welcome to New York  It's a new soundtrack I could dance to this beat beat Forevermore The lights are so bright But they never blind me me Welcome to New York It's been waiting for you Welcome to New York Welcome to New York  When we first dropped our bags on Apartment floors Took our broken hearts Put them in a drawer Everybody here was someone else Before And you can want who you want Boys and boys and Girls and girls  Welcome to New York It's been waiting for you Welcome to New York Welcome to New York Welcome to New York It's been waiting for you Welcome to New York Welcome to New York  It's a new soundtrack I could dance to this beat beat Forevermore The lights are so bright But they never blind me me Welcome to New York (New York) It's been waiting for you Welcome to New York Welcome to New York  Like any great love it keeps you Guessing Like any real love It's ever-changing Like any true love  It drives you crazy But you know you wouldn't Change anything anything Anything  Welcome to New York It's been waiting for you Welcome to New York Welcome to New York Welcome to New York It's been waiting for you Welcome to New York Welcome to New York  It's a new soundtrack I could dance to this beat The lights are so bright But they never blind me Welcome to New York New soundtrack It's been waiting for you Welcome to New York The lights are so bright But they never blind me Welcome to New York So bright They never blind me Welcome to New York Welcome to New York
