Artist Name,Song Name,Sum Lyrics
Ariana Grande,Be My Baby,Yeah baby Ooh babe mm  If you know how to be my lover Maybe you can be my baby Hold me close under the covers Kiss me boy and drive me crazy Be my be my be my be my be my baby Be my be my be my baby and drive me crazy  If you know how to treat me you know how to touch me Baby then you'll get the chance the chance to love me It's obvious I want to be into you But it all depends on all the things you do 'Cause babe I promise I promise If you keep it real with me be honest be honest You can get anything you want that you want babe Just show me everything I need to see I'll give you anything boy  If you know how to be my lover Maybe you can be my baby Hold me close under the covers Kiss me boy and drive me crazy Be my be my be my be my be my baby Be my be my be my baby and drive me  I'll give you all of my trust if you don't mess this up You ain't tryna get no other girls when you in the club All you got is eyes for me I'm the only girl you see So if you treat me right just the way that I want you Oh baby boy I promise that I'll be on you Oh-oh on you Night to the morning  If you know how to be my lover Maybe you can be my baby Hold me close under the covers Kiss me boy and drive me crazy Be my be my be my be my be my baby Be my be my be my baby and drive me crazy  Hey I'll give you all of my trust if you don't mess this up You ain't tryna get no other girls when you in the club All you got is eyes for me I'm the only one you see  If you know how to be my lover (Be my) Maybe you can be my baby (By my side) Hold me close under the covers (Hey) Kiss me boy and drive me crazy (Crazy baby yeah) Be my be my be my be my be my baby Be my be my be my baby and drive me crazy  Mm-mm yeah ay mm,joy
Ariana Grande,Intro,I'll give you all I have And nothing less I promise Love me and don't look back I want you with me on this road to the sky We'll be shining every night I promise you Just me and you Oh I promise you,joy
Ariana Grande,Problem,"Ariana Grande: ""Even though I shouldn't want it I gotta have it I want you!  Head in the clouds Got no weight on my shoulders I should be wiser And realize that I've got"" Big Sean: ""One less problem without ya! I got! One less problem with you girl One less one less!""",joy
Coldplay,Politik,Look at earth from outer space Everyone must find a place Give me time and give me space Give me real don't give me fake  Give me strength reserve control Give me heart and give me soul Give me time give us a kiss Tell me your own politik  And open up your eyes Open up your eyes Open up your eyes Open up your eyes  Give me one 'cause one is best In confusion confidence Give me peace of mind and trust Don't forget the rest of us  Give me strength reserve control Give me heart and give me soul Wounds that heal and cracks that fix Tell me your own politik  And open up your eyes Open up your eyes Open up your eyes Open up your eyes Just open up your eyes  But give me love over love over love over this I But give me love over love over love over this I,joy
Eminem,Galway Girl,She played the fiddle in an Irish band But she fell in love with an English man Kissed her on the neck and then I took her by the hand Said Baby I just want to dance  With my pretty little Galway Girl. She beat me at darts and then she beating me at pool And then she kissed me like there was nobody else in the room As last orders were called was when she stood on the stool After dancing to Cèilidh singing to trad tunes I never heard Carrickfergus ever sung so sweet.,joy
Lana Del Rey,Pretty When You Cry,All the pretty stars shine for you my love Am I that girl that you dream of? All those little times you said that I'm your girl You make me feel like your whole world  I'll wait for you babe That's all I do babe Don't come through babe You never do  Because I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry  All those special times I spent with you my love They don't mean shit compared to all your drugs But I don't really mind I've got much more than that Like my memories I don't need that  I wait for you babe You don't come through babe You never do babe That's just what you do  Because I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry  Don't say you need me when You leave and you leave again I'm stronger than all my men Except for you Don't say you need me if You know that you're leaving I can't do it I can't do it But you do it well  'Cause I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry I'm pretty when I cry,joy
Lana Del Rey,Video Games,Swinging in the backyard Pull up in your fast car Whistling my name  Open up a beer And you say Get over here And play a video game.  I'm in his favorite sundress Watching me get undressed Take that body downtown  I say You the bestest. Lean in for a big kiss Put his favorite perfume on  Go play a video game  It's you it's you it's all for you Everything I do I tell you all the time Heaven is a place on earth with you Tell me all the things you wanna do I heard that you like the bad girls Honey is that true? It's better than I ever even knew They say that the world was built for two Only worth living if somebody is loving you Baby now you do  Singing in the old bars Swinging with the old stars Living for the fame  Kissing in the blue dark Playing pool and wild darts Video games  He holds me in his big arms Drunk and I am seeing stars This is all I think of  Watching all our friends fall In and out of Old Paul's This is my idea of fun Playing video games  It's you it's you it's all for you Everything I do I tell you all the time Heaven is a place on earth with you Tell me all the things you wanna do I heard that you like the bad girls Honey is that true? It's better than I ever even knew They say that the world was built for two Only worth living if somebody is loving you Baby now you do  Now you do Now you do Now you do  Now now you do Now you do Now you do  It's you it's you it's all for you Everything I do I tell you all the time Heaven is a place on earth with you Tell me all the things you wanna do I heard that you like the bad girls Honey is that true? It's better than I ever even knew They say that the world was built for two Only worth living if somebody is loving you Baby now you do  Now now you do Now you do Now you do (Now you do) Now now you do Now you do Now you do,joy
Michael Jackson,Leave Me Alone,Aaow! Hoo-hoo!  I don't care what you talkin' 'bout baby. ('Cause there's a time when you're right And you know you must fight) Who's laughin' baby? Don't you know (And there's the choice that we make And this choice you will take) So just leave me alone girl (Leave me alone),joy
Michael Jackson,Dear Michael,She wrote: Dear Michael You'll probably never get this letter Michael I wrote you a hundred times before Knowing how I feel I'll write a hundred more  Dear Michael (Michael Michael) Every time (She wrote) your record's on Michael (Michael Michael) I close my eyes (She wrote) and sing along Dreaming you're singing to me  And then she wrote: Michael I love you I've held the tears back long as I can I'm sealing my feelings in this envelope 'Cause I wanna be more than just your number one fan  I'm gonna answer your letter (Michael Michael) I'll start beginning (She wrote) with the ABC's of loving you (Michael Michael) Your letter (She wrote) really touched my heart I've been dreaming of Meeting the picture that you sent along Signed with all your love  (Michael Michael) (I wrote you) (She wrote) I'm gonna write you back ooh I promise you that  Girl I think I love you (Michael Michael) (I wrote you she wrote) Hurry hurry mister postman (Won't you write me back?) (Please write me back) Take my letter tell her I love her (Michael Michael) (I wrote you she wrote) Hurry hurry mister postman (Won't you write me back?) (Please write me back) Take my letter tell her I love her (Michael Michael) Yeah (I wrote you) (She wrote) I'm gonna write you back I promise you that Tell her I love her  (Ouch),joy
Michael Jackson,This Time Around,This time around I'm not gon' get bit Though you really wanna get me I really thought he really had a hold of me (Guilt me and deal with me I like the way you thrill me) I'm hopin' a fool come slippin' so I can blow him open,joy
Michael Jackson,Up Again,Into each life some rain falls Then comes the snow But after the snow The flowers will grow Girl when my life got stormy You stayed for the ride You stayed by my side You make the sun shine  I'm up again I never let you down Nothing's ever gonna stop me now Up again I never let you down I love you  This Humpty Dumpty's lucky He's had his fall But after it all He brushed himself off Knowing how much you loved me I made one more try I reached for the sky And I made it this time  I'm up again I never let you down Nothing's ever gonna stop me now Up again I never let you down I love you,joy
Michael Jackson,Off The Wall,When the world is on your shoulder Gotta straighten up your act and boogie down If you can't hang with the feelin' Then there ain't no room for you in this part of town 'Cause we're the party people night and day Livin' crazy that's the only way. So tonight gotta leave that nine to five upon the shelf And just enjoy yourself Groove let the madness in the music get to you Life ain't so bad at all (Live life off the wall),joy
One Direction,C'mon, C'mon(Come on come on)  [Zayn:] The one that I came with She had to go But you look amazing Standing alone  So come on come on  [Louis:] Move a little closer now  [Liam:] Come on come on  [Louis:] Ain't no way you're walkin' out  [Liam:] Come on come on  [Harry:] Show me what you're all about  [All:] Yeah I been watching you all night There's something in your eyes Saying come on come on and dance with me baby Yeah The music is so loud I wanna be yours now So come on come on and dance with me baby  [Niall:] The one that I came with Didn't know how to move The way that you let your hair down I can tell that you do  So come on come on  [Louis:] Move a little closer now  [Liam:] Come on come on  [Louis:] Ain't no way you're walking out  [Liam:] Come on come on  [Harry:] Show me what you're all about  [All:] Yeah I been watching you all night There's something in your eyes Saying come on come on and dance with me baby Yeah The music is so loud I wanna be yours now So come on come on and dance with me baby  Every step I take I feel it more and more She's calling out She's looking good My heart is racing She's turning around I reach for her hand and I say  [Zayn:] Hey I been watching you all night  [All:] There's something in your eyes Saying come on come on and dance with me baby Yeah The music is so loud I wanna be yours now So come on come on and dance with me baby  Oooh Come on come on Oooh Come on come on Oooh Come on come on And dance with me baby,joy
One Direction,Rock Me,[Harry:] Do you remember summer '09 Wanna go back there every night Just can't lie it was the best time of my life Lying on the beach as the sun blew out Playing this guitar by the fire too loud Oh my my they can never shut us down  [Louis:] I used to think that I was better alone Why did I ever wanna let you go Under the moonlight as we stared at the sea The words you whispered I will always believe  [Niall:] I want you to Rock me rock me rock me... yeah! I want you to Rock me rock me rock me... yeah! I want you to Hit the pedal heavy metal show me you care I want you to Rock me rock me rock me... yeah!  [Liam:] (Yeah) We were together summer '09 Wanna roll back like pressing rewind You were mine and we never said goodbye  [Louis:] I used to think that I was better alone (better alone) Why did I ever wanna let you go (let you go) Under the moonlight as we stared at the sea (stared at the sea) The words you whispered I will always believe  [Niall:] I want you to Rock me rock me rock me... yeah! I want you to Rock me rock me rock me... yeah! I want you to Hit the pedal heavy metal show me you care I want you to Rock me rock me rock me... yeah!  [Niall/Liam:] R-O-C-K me again R-O-C-K me again R-O-C-K me again... yeah I want you to R-O-C-K me again R-O-C-K me again R-O-C-K me again... yeah  [Niall:] I want you to Rock me rock me rock me... yeah! I want you to Rock me rock me rock me... yeah! I want you to Hit the pedal heavy metal show me you care I want you to Rock me rock me rock me... yeah!  I want you to Rock me rock me rock me... yeah! I want you to Rock me rock me rock me... yeah! I want you to Hit the pedal heavy metal show me you care I want you to Rock me rock me rock me... yeah!,joy
Rihanna,Take A Bow,Oh how about a round of applause? Yeah a standing ovation Ooh whoa yeah Yeah yeah yeah yeah  You look so dumb right now Standing outside my house Trying to apologize You're so ugly when you cry Please just cut it out  And don't tell me you're sorry 'cause you're not Baby when I know you're only sorry you got caught  But you put on quite a show (Ooh oh) Really had me going But now it's time to go (Ooh oh) Curtain's finally closing That was quite a show (Ooh oh) Very entertaining But it's over now (But it's over now) Go on and take a bow  (Oh-oh) Grab your clothes and get gone (Get gone) You better hurry up Before the sprinklers come on (Come on) Talking' bout' Girl I love you you're the one This just looks like the re-run Please what else is on? (Ooh oh)  And don't tell me you're sorry 'cause you're not (Mm) Baby when I know you're only sorry you got caught  But you put on quite a show (Ooh oh) Really had me going But now it's time to go (Ooh oh) Curtain's finally closing That was quite a show (Ooh oh) Very entertaining But it's over now (But it's over now) Go on and take a bow  Oh and the award for the best liar goes to you (Goes to you) For making me believe That you could be faithful to me Let's hear your speech oh How 'bout a round of applause? A standing ovation  But you put on quite a show (Ooh oh) Really had me going Now it's time to go (Ooh oh) Curtain's finally closing That was quite a show (Ooh oh) Very entertaining But it's over now (But it's over now) Go on and take a bow But it's over now,joy
Rihanna,That La, La LaHere we go (Oh) la la la the la la yeah (Uh-huh) yeah (Oh-oh- oh-oh) sing it. Rihanna Oh la oh la    oh la oh   Oh-oh   Oh la  La la la  la la (Oh oh oh oh) Ladies get it right better get itright  I hope you take this as a lesson learned This ain't that kind of party so just let it burn,joy
Rihanna,Jump,You don't need another lover Don't you let it go I already got it covered Let the others know. If you want it let's do it Ride it my pony My saddle is waiting Come and jump on it. Jump jump jump jump (Jump on it) Jump jumpjump jump ( jump jumpjump) Jumpjump jump jump  Tell me that you love me when you know you don't love me But I guess I guess  it's all good.,joy
Taylor Swift,Wildest Dreams,He said Let's get out of this town Drive out of this city away from the crowds I thought Heaven can't help me now Nothing lasts forever But this is gonna take me down  He's so tall and handsome as hell He's so bad but he does it so well I can see the end as it begins My one condition is  Say you'll remember me Standin' in a nice dress Starin' at the sunset babe Red lips and rosy cheeks Say you'll see me again Even if it's just in your Wildest dreams ah ha Wildest dreams ah ha  I said No one has to know what we do His hands are in my hair his clothes are in my room And his voice is a familiar sound Nothin' lasts forever But this is gettin' good now  He's so tall and handsome as hell He's so bad but he does it so well And when we've had our very last kiss My last request is  Say you'll remember me Standin' in a nice dress Starin' at the sunset babe Red lips and rosy cheeks Say you'll see me again Even if it's just in your Wildest dreams ah ha (Ha ha) Wildest dreams ah ha  You'll see me in hindsight Tangled up with you all night Burnin' it down Someday when you leave me I bet these memories Follow you around You'll see me in hindsight Tangled up with you all night Burnin' (Burnin') it (It) down (Down) Someday when you leave me I bet these memories Follow (Follow) you (You) around (Follow you around)  Say you'll remember me Standing in a nice dress Starin' at the sunset babe Red lips and rosy cheeks Say you'll see me again Even if it's just pretend  Say you'll remember me Standin' in a nice dress Starin' at the sunset babe Red lips and rosy cheeks Say you'll see me again Even if it's just in your (Just pretend just pretend) Wildest dreams ah ha (Ah) In your wildest dreams ah ha Even if it's just in your In your wildest dreams ah ha In your wildest dreams ah ha,joy
