Artist Name,Song Name,Sum Lyrics
Coldplay,Swallowed In The Sea,You cut me down a tree And brought it back to me And that's what made me see Where I was going wrong You put me on a shelf And kept me for yourself I can only blame myself You can only blame me  And I could write a song A hundred miles long Well that's where I belong And you belong with me  And I could write it down Or spread it all around Get lost and then get found Or swallowed in the sea  You put me on a line And hung me out to dry And darling that's when I Decided to go see  You cut me down to size And opened up my eyes Made me realize What I could not see  And I could write a book The one they'll say that shook The world and then it took It took it back from me  And I could write it down Or spread it all around Get lost and then get found And you'll come back to me Not swallowed in the sea  (Ooh ah) (Ooh ah-ah-ah)  And I could write a song A hundred miles long Well that's where I belong And you belong with me  The streets you're walking on A thousand houses long Well that's where I belong And you belong with me  Oh what good is it to live With nothing left to give Forget but not forgive Not loving all you see  All the streets you're walking on A thousand houses long Well that's where I belong And you belong with me Not swallowed in the sea  You belong with me Not swallowed in the sea Yeah you belong with me Not swallowed in the sea
Coldplay,In My Place,In my place in my place Were lines that I couldn't change I was lost oh yeah  And I was lost I was lost Crossed lines I shouldn't have crossed I was lost oh yeah  Yeah how long must you wait for it? Yeah how long must you pay for it? Yeah how long must you wait for it? For it  I was scared I was scared Tired and under-prepared But I wait for it  And if you go if you go And leave me down here on my own Then I'll wait for you yeah  Yeah how long must you wait for it? Yeah how long must you pay for it? Yeah how long must you wait for it? For it  Sing it please please please Come back and sing to me To me me  Come on and sing it out now now Come on and sing it out To me me Come back and sing  In my place in my place Were lines that I couldn't change I was lost oh yeah Oh yeah
Coldplay,Death And All His Friends,All winter we got carried Away over on the roof tops. Let's get married All summer we just hurried So come over just be patient and don't worry So come over just be patient and don't worry  So come over just be patient and don't worry  And don't worry  No I don't want a battle from beginning to end I don't want a cycle of recycled revenge I don't want to follow death and all of his friends  No I don't want a battle from beginning to end I don't want a cycle of recycled revenge I don't want to follow death and all of his friends  And in the end we lie awake And we dream of making our escape  And in the end we lie awake And we dream of making our escape
Coldplay,Princess Of China,[Rihanna:] Oh oh-oh-oh oh-oh-oh oh-oh-oh  [Chris Martin:] Once upon a time somebody ran Somebody ran away saying fast as I can I've got to go I've got to go Once upon a time we fell apart You're holding in your hands the two halves of my heart Oh-oh oh-oh-oh  [Rihanna:] Oh oh-oh-oh oh-oh-oh oh-oh-oh  [Rihanna (Chris Martin):] Once upon a time we burned bright Now all we ever seem to do is fight On and on (And on and on and on) (Once upon a time on the same side) (Once upon a time on the same side) (In the same game) And why'd you have to go? Have to go and throw water on my flame  [Rihanna:] I could've been a princess you'd be a king Could've had a castle and worn a ring But no you let me go I could've been a princess you'd be a king Could've had a castle and worn a ring But no you let me go  [Chris Martin & Rihanna:] You stole my star La la la la la la la la La la la la la la la la La la la la You stole my star La la la la la la la la  [Rihanna:] Oh oh-oh-oh oh-oh-oh oh-oh-oh Oh oh-oh-oh oh-oh-oh oh-oh-oh  [Chris Martin & Rihanna:] 'Cause you really hurt me No you really hurt me 'Cause you really hurt me No you really hurt me 'Cause you really hurt me Oh you really hurt me oh 'Cause you really hurt me Oh you really hurt me
Coldplay,Don't Let It Break Your Heart,And if I lost the map If I lost it all Or fell into the trap Then she'd call  When you're tired of racing and you Found you never left the start Come on baby don't let it break your heart  Though heavily we bled Still on we crawl Trying to catch a cannonball And a slow burning tide Through my veins is flowing From my shipwreck I heard her call And she sang  When you're tired of aiming your arrows Still you never hit the mark oh-oh And even in your rains and shadows Still we're never gonna part oh-oh Come on baby don't let it break your heart  Oh oh-oh oh-oh oh Don't let it break your heart Oh oh-oh oh-oh oh Don't let it break your heart  Don't let it break your heart
Coldplay,Trouble,Oh no I see A spider web is tangled up with me And I lost my head And thought of all the stupid things I'd said  Oh no what's this A spider web and I'm caught in the middle So I turn to run And thought of all the stupid things I'd done  And I I never meant to cause you trouble And I I never meant to do you wrong And I well if I ever caused you trouble And oh no I never meant to do you harm  Oh no I see A spider web and it's me in the middle So I twist and turn But here am I in my little bubble  Singing that I I never meant to cause you trouble And I I never meant to do you wrong And I well if I ever caused you trouble And oh no I never meant to do you harm  They spun a web for me They spun a web for me They spun a web for me
Coldplay,High Speed,Can anybody fly this thing? Before my head explodes Or my head starts to ring  We've been living life inside a bubble We've been living life inside a bubble  Confidence in you Is confidence in me Is confidence in high speed  Can anybody stop this thing? Before my head explodes Or my head starts to ring  We've been living life inside a bubble We've been living life inside a bubble  Confidence in you Is confidence in me Is confidence in high speed  High speed High speed  High speed you on High speed you on High speed you on High speed
Coldplay,Life In Technicolor II,There's a wild wind blowing Down the corner of my street Every night there the headlights are glowing There's a cold war coming On the radio I heard Baby it's a violent world  Oh oh love don't let me go Won't you take me where the street lights glow? I could hear it coming I could hear the sirens sound Now my feet won't touch the ground  Time came a-creeping Oh and time's a loaded gun Every road is a ray of light It goes on Time only can lead you on  Still it's such a beautiful night  Oh oh love don't let me go Won't you take me where the street lights glow? I could hear it coming Like a serenade of sound Now my feet won't touch the ground  Gravity release me And don't ever hold me down Now my feet won't touch the ground
Coldplay,Amsterdam,Come on oh my star is fading And I swerve out of control If I if I'd only waited I'd not be stuck here in this hole  Come here oh my star is fading And I swerve out of control And I swear I waited and waited I've got to get out of this hole  But time is on your side It's on your side now Not pushing you down and all around It's no cause for concern  Come on oh my star is fading And I see no chance of release And I know I'm dead on the surface But I am screaming underneath  And time is on your side It's on your side now Not pushing you down and all around Oh it's no cause for concern  Stuck on the end of this ball and chain And I'm on my way back down again Stood on a bridge tied to a noose Sick to the stomach You can say what you mean But it won't change a thing I'm sick of the secrets  Stood on the edge Tied to a noose And you came along And you cut me loose  You came along And you cut me loose You came along And you cut me loose
Coldplay,Another's Arms,Late night watching TV Used to be you here beside me Used to be your arms around me Your body on my body  When the world means nothing to me Another's arms Another's arms When the pain just rips right through me Another's arms Another's arms  Late night watching TV Used to be you here beside me Is there someone there to reach me? Or someone there to find me?  When the pain just rips right through me Another's arms Another's arms And that's just torture to me Another's arms Another's arms  Pull yourself into me Another's arms Another's arms When the world means nothing to me Another's arms Another's arms  Got to pull you close into me Another's arms Another's arms Pull yourself right through me Another's arms Another's arms  Late night watching TV Wish that you were here beside me Wish that your arms were around me Your body on my body
Coldplay,Everglow,Oh they say people come Say people go This particular diamond was extra special And though you might be gone And the world may not know Still I see you celestial  Like a lion you ran A goddess you rolled Like an eagle you circled In perfect purple So how come things move on How come cars don't slow When it feels like the end of my world? When I should but I can't let you go?  But when I'm cold cold When I'm cold cold There's a light that you give me When I'm in shadow There's a feeling you give me an everglow  Like brothers in blood Sisters who ride And we swore on that night We'd be friends 'til we die But the changing of winds And the way waters flow Life as short as the falling of snow And now I'm gonna miss you I know  But when I'm cold cold In water rolled salt And I know that you're with me And the way you will show And you're with me wherever I go 'Cause you give me this feeling this everglow  What I wouldn't give for just a moment to hold Yeah I live for this feeling this everglow  So if you love someone you should let them know Oh the light that you left me will everglow
Lana Del Rey,Don't Let Me Be Misunderstood,Baby you understand me now? If sometimes you see that I'm mad Don't you know no one alive can always be an angel? When everything goes wrong you see some bad  But I'm just a soul whose intentions are good Oh Lord please don't let me be misunderstood  You know sometimes baby I'm so carefree With a joy that's hard to hide And then sometimes again it seems that all I have is worry And then you're bound to see my other side  But I'm just a soul whose intentions are good Oh Lord please don't let me be misunderstood  If I seem edgy I want you to know I never meant to take it out on all you Life has its problems And I get more than my share But that's one thing I never mean to do  'Cause I love you Oh baby I'm just human Don't you know I have faults like anyone? Sometimes I find myself alone regretting Some little foolish thing Some simple thing that I've done  'Cause I'm just a soul whose intentions are good Oh Lord please don't let me be misunderstood I try so hard don't let me be misunderstood I try so hard don't let me be misunderstood
Lana Del Rey,Dark Paradise,All my friends tell me I should move on I'm lying in the ocean singing your song. Loving you forever can't be wrong Even though you're not here won't move on. Every time I close my eyes It's like a dark paradise No one compares to you I'm scared that you Won't be waiting on the other side.
Lana Del Rey,Honeymoon,We both know that it's not fashionable to love me But you don't go 'cause truly there's nobody for you but me We could cruise to the blues Wilshire Boulevard if we choose Or whatever you wanna do We make the rules  Our honeymoon Our honeymoon Our honeymoon  Say you want me too Say you want me too Dark blue Dark blue  We both know the history of violence that surrounds you But I'm not scared there's nothing to lose now that I've found you And we could cruise to the news Pico Boulevard in your used Little bullet car if we choose  Mr. Born-To-Lose  Our honeymoon Our honeymoon Our honeymoon  Say you want me too Say you want me too Dark blue Dark blue  There are violets in your eyes There are guns that blaze around you There are roses in between my thighs and fire that surrounds you It's no wonder every man in town had neither fought nor found you  Everything you do is elusive too even your honey dew  Our honeymoon Our honeymoon Our honeymoon  Dreaming away your life Dreaming away your life Dreaming away your life  Dreaming away your life Dreaming away your life Dreaming away your life
Lana Del Rey,24,There's only 24 hours in a day And half as many ways for you to lie to me my little love There's only 24 hours in a day And half of those you lay awake With thoughts of murder and carnage  If you lie down with dogs then you'll get fleas Be careful of the company you keep  There's only 24 hours And that's not enough To lie like you lie Or love like you love  There's only 24 hours in a day And half of those you lay Between the sheets with me my lying love There's only 24 hours so you'd say For most of them you pay For all the things they paid you for my love  If you lie down with dogs then you'll get fleas Be careful of the ones you choose to leave  There's only 24 hours And that's not enough To lie like you lie Or love like you love  Give me your heat Give me your diamonds You hit that street And my crooked words You count to three While they're all dying You're hard to reach You're cold to touch
Lana Del Rey,Summertime Sadness,Kiss me hard before you go Summertime sadness I just wanted you to know That baby you're the best  I got my red dress on tonight Dancing in the dark in the pale moonlight Done my hair up real big beauty queen style High heels off I'm feeling alive  Oh my God I feel it in the air Telephone wires above are sizzling like a snare Honey I'm on fire I feel it everywhere Nothing scares me anymore  (1 2 3 4)  Kiss me hard before you go Summertime sadness I just wanted you to know That baby you're the best  I got that summertime summertime sadness S-s-summertime summertime sadness Got that summertime summertime sadness Oh oh oh oh oh  I'm feeling electric tonight Cruising down the coast going 'bout 99 Got my bad baby by my heavenly side I know if I go I'll die happy tonight  Oh my God I feel it in the air Telephone wires above are sizzling like a snare Honey I'm on fire I feel it everywhere Nothing scares me anymore  (1 2 3 4)  Kiss me hard before you go Summertime sadness I just wanted you to know That baby you're the best  I got that summertime summertime sadness S-s-summertime summertime sadness Got that summertime summertime sadness Oh oh oh oh oh  Think I'll miss you forever Like the stars miss the sun in the morning sky Later's better than never Even if you're gone I'm gonna drive (drive drive)  I got that summertime summertime sadness S-s-summertime summertime sadness Got that summertime summertime sadness Oh oh oh oh oh  Kiss me hard before you go Summertime sadness I just wanted you to know That baby you're the best  I got that summertime summertime sadness S-s-summertime summertime sadness Got that summertime summertime sadness Oh oh oh oh oh
Lana Del Rey,Carmen,Darling darling Doesn't have a problem Lying to herself 'Cause her liquor's top shelf It's alarming honestly How charming she can be Fooling everyone Telling 'em she's having fun  She says You don't want to be like me Don't wanna see all the things I've seen I'm dying I'm dying She says You don't want to get this way Famous and dumb at an early age Lying I'm lying  The boys the girls They all like Carmen She gives them butterflies bats her cartoon eyes She laughs like God Her mind's like a diamond Audiotune lies She's still shining Like lightning whoa whoa White lightning  Carmen Carmen Staying up 'til morning Only seventeen but she walks the streets so mean It's alarming truly How disarming you can be Eating soft ice cream Coney Island queen  She says You don't want to be like me Looking for fun getting high for free I'm dying I'm dying She says You don't want to get this way Street walk at night and a star by day It's tiring tiring  The boys the girls They all like Carmen She gives them butterflies Bats her cartoon eyes She laughs like God Her mind's like a diamond Audiotune lies She's still shining Like lightning whoa whoa White lightning  Baby's all dressed up with nowhere to go That's the little story of the girl you know Relying on the kindness of strangers Tying cherry knots Smiling doing party favors Put your red dress on put your lipstick on Sing your song song now the camera's on And you're alive again  Mon amour je sais que tu m'aimes aussi Tu as besoin de moi tu as besoin de moi dans ta vie Tu ne peux vivre sans moi Et je mourrais sans toi Je tuerais pour toi  The boys the girls They all like Carmen She gives them butterflies Bats her cartoon eyes She laughs like God Her mind's like a diamond Audiotune lies She's still shining Like lightning whoa whoa White lightning Like lightning whoa whoa White lightning  Darling darling Doesn't have a problem Lying to herself 'Cause her liquor's top shelf
Maroon 5,Tangled,Mm  I'm full of regret For all things that I have done and said And I don't know If it'll ever be okay to show My face around here (Face around here) Sometimes I wonder if I disappear  Would you ever turn your head and look? See if I'm gone 'Cause I fear  There is nothing left to say to you That you wanna hear that you wanna know I think I should go The things I've done are way too shameful oh  You're just innocent A helpless victim of a spider's web And I'm an insect Goin' after anything that I can get  So you better turn your head and run And don't look back 'Cause I fear  There is nothing left to say to you That you wanna hear that you wanna know I think I should go The things I've done are way too shameful oh (Shameful shameful) And I've done you so wrong Treated you bad strung you along oh shame on myself I don't know how I got so tangled up  Oh oh oh yeah Yeah yeah yeah-yeah yeah  You better turn your head and run See if I'm gone 'Cause I fear  There is nothing left to say to you That you wanna hear that you wanna know I think I should go The things I've done are way too shameful oh (Shameful shameful) And I've done you so wrong Treated you bad strung you along oh shame on myself I don't know how I got so tangled up Yeah tangled (And I've done you so wrong) (Treated you bad strung you along oh shame on myself) (I don't know how I got so tangled up)
Maroon 5,Nothing Lasts Forever,It is so easy to see Dysfunction between you and me We must free up these tired souls Before the sadness kills us both I tried and tried to let you know I love you but I'm letting go It may not last but I don't know Just don't know  If you don't know then you can't care And I show up but you're not there But I'm waiting and you want to Still afraid that I will desert you  Every day With every worthless word We get more far away The distance between us makes it so hard to stay But nothing lasts forever But be honest babe It hurts but it may be the only way  A bed that's warm with memories Can heal us temporarily But misbehaving only makes The ditch between us so damn deep Built a wall around my heart Never let it fall apart Strangely I wish secretly It would fall down while I'm asleep  If you don't know then you can't care And I show up but you're not there But I'm waiting and you want to Still afraid that I will desert you baby  Every day With every worthless word We get more far away The distance between us makes it so hard to stay But nothing lasts forever But be honest babe It hurts but it may be the only way  But we have not hit the ground Doesn't mean we're not still falling oh I want so bad to pick you up But you're still too reluctant to accept my help What a shame I hope you find somewhere to place the blame But until then the fact remains  Every day With every worthless word We get more far away The distance between us makes it so hard to stay Nothing lasts forever But be honest babe (Yeah) It hurts but it may be the only way Every day With every worthless word We get more far away The distance between us makes it so hard to stay But nothing lasts forever But be honest babe It hurts but it may be the only way
Maroon 5,Coming Back For You,Looking at the same sky that we used to lay under Are you thinking about the love that I took from us?  When you close your eyes do you see me love? Am I keeping you awake? What you scared about? Are you giving up? When you know you know you know  You know that I'm coming back for you Don't you worry girl don't you worry girl You know that I'm coming back for you Don't you worry girl I'll be back for you So you better wait up keeping the bed warm for me All night putting your whisper on me Giving that love and emotion that I know Doesn't really matter what you do I'll be back for you coming back for you yeah  I know there are millions of miles in between our hearts But I will come running for you I don't care how far  When you close your eyes do you see me love? Am I keeping you awake? What you scared about? Are you giving up? When you know you know you know  You know that I'm coming back for you Don't you worry girl don't you worry girl You know that I'm coming back for you Don't you worry girl I'll be back for you So you better wait up keeping the bed warm for me All night putting your whisper on me Giving that love and emotion that I know Doesn't really matter what you do I'll be back for you coming back for you yeah  You know that I'm coming back for you Don't you worry girl don't you worry girl I'm coming back for you Don't you worry now now don't you worry now  You know that I'm coming back for you (woo!) Don't you worry girl don't you worry girl You know that I'm coming back for you Don't you worry girl I'll be back for you So you better wait up keeping the bed warm for me All night putting your whisper on me Giving that love and emotion that I know Doesn't really matter what you do I'll be back for you coming back for you yeah
Maroon 5,Not Falling Apart,Ooh  Danced all night slept all day Careless with my heart again Fearless when it comes to playing games  You don't cry you don't care Afraid to have a love affair Is that your ghost or are you really there?  Now I can't walk I can't talk anymore Since you walked out the door And now I'm stuck living out that night again I'm not falling apart  Ooh oh  Weather on a sunny day Time slows down; I wish you'd stay Pass me by in crowded dark hallways mm Try my hardest not to scream I find my heart is growing weak So leave your reasons on the bathroom sink  Now I can't walk I can't talk anymore Since you walked out the door And now I'm stuck living out that night again I'm not falling apart  I heard you say you needed me now What's the problem? I can't see You destroyed me I won't fall apart again I'm not falling apart  Take what you wanted I will be just fine You will be better off alone at night Waiting and falling Constantly calling out your name Will it ever change?  Now I can't walk I can't talk anymore Since you walked out the door And now I'm stuck living out that night again I'm not falling apart  I heard you say you needed me now What's the problem? I can't see You destroyed me I won't fall apart again I'm not falling apart  Oh ooh
Maroon 5,Stutter,I really I really (Whoa) I really need to know I really I really (Whoa) Or else you gotta let me go oh I really I really  This time I really need to do things right Shivers that you give me keep me freezing all night You make me shudder oh yeah I can't believe it I'm not myself Suddenly I'm thinking about no one else You make me shudder  I really I really need to know Or else you gotta let me go oh  You're just a fantasy girl It's an impossible world All I want is to be with you always I give you everything Pay some attention to me All I want is just you and me always Give me affection I need your perfection 'Cause you feel so good You make me stutter stutter (Ooh)  If I could touch you I'd never let go Now you got me screaming and I cannot shut up Oh shut up yeah Now I am lying on the bedroom floor Barely even speaking and I cannot get up  And I really I really I really need to know Or else you gotta let me go oh  You're just a fantasy girl It's an impossible world All I want is to be with you always I give you everything Pay some attention to me All I want is just you and me always Give me affection I need your perfection 'Cause you feel so good You make me stutter stutter stutter  You knock me down I can't get up I'm stuck Gotta stop shaking me up I can't eat can't sleep can't think Sinking under I'm sinking under  You're just a fantasy girl It's an impossible world All I want is to be with you always I give you everything Pay some attention to me All I want is you and me always You're just a fantasy girl (You're just a fantasy girl) It's an impossible world All I want is to be with you always Give me affection I need your perfection 'Cause it feels so good you make me stutter  I'll give you everything Give some attention to me All I want is you and me always  Give me affection I need your perfection (Oh yeah) 'Cause it feels so good you make me stutter (I really I really) You make me stutter (I really I really) You make me stutter
Maroon 5,Infatuation,Baby I don't wanna spend my life on trial For something that I did not do And maybe if you stopped and looked around some time I wouldn't pass right by you Maybe it's because you are so insecure Maybe you plain don't care Maybe it's the chase that really gets me off I fall so when it's just not there  Burn another bridge break another heart Try again it will only fall apart  Infatuation Not seeing the rest of you is getting the best of me It's such a shame that you shot me down It would have been nice to be around I'm touching your skin If it's only a fantasy then why is it killing me? I guess this must be infatuation (I want it I want it I want it I want it I want it I want it I want it)  Try to put my finger on what burns me up It always seems to escape me And when you have decided that you've had enough Just tell me where I need to be Now I'm facing something that I never had To ever deal with before She left me with the feeling that she'd had enough And I'm the one wanting more  Burn another bridge break another heart Try again it will only fall apart  Infatuation Not seeing the rest of you is getting the best of me It's such a shame that you shot me down It would have been nice to be around I'm touching your skin If it's only a fantasy then why is it killing me? I guess this must be infatuation (I want it I want it I want it I want it I want it I want it I want it)  I'm so attracted to you The feeling's mutual too And I get scared the moment you leave Get so hot I forget to breathe yeah  Infatuation Not seeing the rest of you is getting the best of me It's such a shame that you shot me down It would have been nice to be around I'm touching your skin If it's only a fantasy then why is it killing me? I guess this must be infatuation (I want it I want it I want it I want it I want it I want it)  Ooh (I want it I want it I want it I want it I want it I want it) Ooh (I want it I want it I want it I want it I want it I want it) Yeah (I want it I want it I want it I want it I want it I want it) Yeah yeah yeah yeah
Maroon 5,Losing My Mind,It's so hard to find you I'm standing right behind you The streets are much colder This mean I'm getting older  Why would you? How could I? These questions lead to goodbye But now I got my freedom Don't I?  I parked my car outside your house Hope that someday you'll come home Seems the woman that I love Is someone that I hardly know And after all this time I finally found a way to be alone I'm terrified to think that I may be losing my mind  Shy girl so humble With eyes that make me stumble Somehow not speaking lets me know everything I go out you eat in Hot from the situation You're naked in daylight Wrap yourself up and goodnight  I'm burning I'm hungry Angry 'cause she don't love me You got me completely In my own game you beat me  I parked my car outside your house Hope that someday you'll come home Seems the woman that I love Is someone that I hardly know And after all this time I finally found a way to be alone I'm terrified to think that I may be losing my mind  I will be back again No this is not the end I've fallen hard this time but I'm not giving in I want the world to know That I won't let you forget The tears that you shed I'll make it impossible to let go  I parked my car outside your house Hope that someday you'll come home Seems the woman that I love Is someone that I hardly know And after all this time I finally found a way to be alone I'm terrified to think that I may be losing my mind  I parked my car outside your house Hope that someday you'll come home Seems the woman that I love Is someone that I hardly know And after all this time I finally found a way to be alone I'm terrified to think that I may be losing my mind
Maroon 5,Shiver,You build me up you knock me down Provoke a smile and make me frown You are the queen of runaround You know it's true You chew me up and spit me out Enjoy the taste I leave in your mouth You look at me I look at you Neither of us know what to do  There may not be another way to your heart So I guess I'd better find a new way in I shiver when I hear your name I think about you but it's not the same I won't be satisfied 'til I'm under your skin  Immobilized by the thought of you I'm paralyzed by the sight of you I'm hypnotized by the words you say Not true but I believe 'em anyway So come to bed it's getting late There's no more time for us to waste Remember how my body tastes You feel your heart begin to race  There may not be another way to your heart So I guess I'd better find a new way in (Hey) And I shiver when I hear your name Think about you but it's not the same I won't be satisfied 'til I'm under your skin (Yeah yeah)  Yeah oh (You feel your heart begin to race!)  There may not be another way to your heart So I guess I'd better find a new way in And I shiver when I hear your name I think about you but it's not the same I won't be satisfied 'til I'm under your skin  Yeah yeah there may not be another way to your heart So I guess I'd better find a new way in And I shiver when I hear your name I think about you but it's not the same I won't be satisfied 'til I'm under your skin (Yeah yeah yeah)
Maroon 5,Hands All Over,Put your hands all over put your hands all over me Put your hands all over put your hands all over me (Put your hands all over me)  I can't seem to find the pretty little face I left behind Wandered out on the open road Looking for a better place to call home Gave her a place to stay and she got up and ran away Well now I've had enough Her pretty little face has torn me up  Put your hands all over me Please talk to me talk to me Tell me everything is gonna be alright Put your hands all over me Please walk with me walk with me now Love is a game you say Play me and put me away (Put your hands all over me)  Now you've lost your mind The pretty little girl I left behind And now you're getting rough But everybody knows you're not that tough Wandered out on the open road Looking for a place to call your own Scared to death of the road ahead Pretty little thing don't get upset  Put your hands all over me Please talk to me talk to me Tell me everything is gonna be alright Put your hands all over me Please walk with me walk with me now Love is a game you say play me and put me away Love is a game you say play me and put me away Put your hands all over me (Ooh-ooh) (Woo) Put your hands all over me (Yeah yeah) (Yeah) Put your hands all over me (Ooh-ooh) All over me  So come down off your cloud Say it now say it loud Get up in my face Pretty little girl come make my day  Put your hands all over me Please talk to me talk to me (Oh) Put your hands all over me Now walk with me walk with me now Put your hands all over me Gotta talk to me talk to me Come on now babe Put your hands all over me Gotta walk with me walk with me now Love is a game you say play me and put me away Love is a game you say play me and put me away Put your hands all over me Yeah (All over me)  Put your hands all over Put your hands all over me
Maroon 5,Runaway,What am I supposed to do with this time? If there's so many holes I stay afloat But I feel out of control So petrified I'm petrified mm What am I supposed to do to get by? Did I lose everything I need to survive? 'Cause at 4 AM when the sweat sets in Did you get my message? Did it send? Or did you just get on with your life? Oh  Oh I'm taking time to think and I Don't think it's fair for us to Turn around and say goodbye I have this feeling when I Finally find the words to say But I can't tell you if you turn around And run away run away  What am I supposed to do with these clothes? (Oh) It's my twisted way of keeping you close (Yeah yeah) I'm a nervous wreck I'm a broken man Did you get my message? Did it send? Or do you get along on your own?  Oh I'm taking time to think and I Don't think it's fair for us to Turn around and say goodbye I have this feeling when I Finally find the words to say But I can't tell you if you turn around And run away run away  And it breaks me down when I see your face You look so different but you feel the same And I do not understand I cannot comprehend The chills your body sends Why did it have to end?  I'm taking time to think and I Don't think it's fair for us to Turn around and say goodbye I have this feeling when I Finally find the words to say But I can't tell you if you turn around And run away run away Oh I'm taking time to think and I Don't think it's fair for us to Turn around and say goodbye I have this feeling when I Finally find the words to say But I can't tell you if you turn around And run away run away  Runaway runaway (Runaway) Turn around and Runaway runaway (Runaway) Runaway runaway (Runaway) But I can't tell you if you Runaway runaway (Runaway) Turn around and runaway (Runaway)
Maroon 5,Can't Stop,One two three  All alone in my room think of you at a rate that is truly alarming I keep looping my memories of you in my head I pretend that you want me And I fall asleep and dream of alternate realities And I put myself at ease by pretending that she still loves me  And I can't stop thinking about you And I can't stop thinking about you You never call what do I do? And I can't stop thinking about your love  Oh yeah  Can't believe I could think that she would just follow me everywhere I go I just wrestle with you in my dreams and wake up making love to a pillow And I fall asleep and dream of alternate realities And I put myself at ease by pretending that she still loves me  And I can't stop thinking about you And I can't stop thinking about you You never call what do I do? And I can't stop and I can't stop  What I would give to have you look in my direction And I'd give my life to somehow attract your attention And I touch myself like it's somebody else Thoughts of you are tattooed on my mind Let me show you  And I can't stop thinking about you And I can't stop thinking about you You'll never go what do I do? And I can't stop thinking about you And I can't stop thinking about you And I can't stop thinking about you You'll never go what do I do? And I can't stop thinking about you
Maroon 5,Shoot Love,Yeah you gotta let it go 'Cause we're losing grip now It's about to go down Would you let me talk to you? You gotta let me know 'Cause I'm on the edge now Of a nervous breakdown 'Cause I can't get through to you you  I got my hands up screaming Got my hands up screaming Don't shoot love baby Don't shoot love Don't shoot love baby Don't shoot When you get that feeling When you get that feeling Don't shoot love baby Don't shoot love Don't shoot love baby Don't shoot  You never let me go Got me chained to your touch Like a slave for your love I'm ashamed to say it's true oh Afraid to let you go 'Cause without you I'm lost And no matter the cost I'll be standing next to you oh  I got my hands up screaming Got my hands up screaming Don't shoot love baby Don't shoot love Don't shoot love baby Don't shoot When you get that feeling When you get that feeling Don't shoot love baby Don't shoot love Don't shoot love baby Don't shoot  My back's against the wall tonight So go ahead pull the trigger Shoot the lights off So go ahead pull the trigger Shoot the lights off I see the fear that's in your eyes So go ahead pull the trigger Shoot the lights off Go ahead pull the trigger Shoot  I got my hands up screaming Got my hands up screaming Don't shoot love baby Don't shoot love Don't shoot love baby Don't shoot When you get that feeling When you get that feeling Don't shoot love baby Don't shoot love Don't shoot love baby Don't shoot
Maroon 5,My Heart Is Open,[Adam Levine:] I know you're scared ooh I can feel it It's in the air I know you feel that too But take a chance on me you won't regret it no One more No and I'll believe you I'll walk away and I will leave you be And that's the last time you'll say No say No to me  [Gwen Stefani (Adam Levine):] It won't take me long to find another lover but I want you (I can't spend another minute getting over loving you)  [Adam Levine & Gwen Stefani:] You don't ever say yeah Let me hear you say yeah Wanna hear you say yeah 'Cause my heart is open Now you gotta say yeah Let me hear you say yeah Wanna hear you say yeah Wanna hear you say Wanna hear you say Wanna hear you say Yes yes yes yes yes yes Yes yes yes yes yes  [Gwen Stefani:] It's just a moment go and seize it Don't be afraid to give your heart to me And if you do I know that I won't let you down no  [Adam Levine:] Yeah so hand it over trust me with your love I'll do anything you want me to 'Cause I can't breathe until I see your face  Ooh and I don't need time to find another lover but I want you I can't spend another minute getting over loving you  [Adam Levine & Gwen Stefani:] You don't ever say yeah Let me hear you say yeah Wanna hear you say yeah 'Cause my heart is open Now you gotta say yeah Let me hear you say yeah Wanna hear you say yeah Wanna hear you say Wanna hear you say Wanna hear you say Yes yes yes yes yes yes
Maroon 5,She Will Be Loved,Beauty queen of only eighteen She had some trouble with herself He was always there to help her She always belonged to someone else  I drove for miles and miles and wound up at your door I've had you so many times but somehow I want more  I don't mind spending every day Out on your corner in the pouring rain Look for the girl with the broken smile Ask her if she wants to stay a while And she will be loved And she will be loved  Tap on my window knock on my door I want to make you feel beautiful I know I tend to get so insecure Doesn't matter anymore  It's not always rainbows and butterflies It's compromise that moves us along yeah My heart is full and my door's always open You come any time you want yeah  I don't mind spending every day Out on your corner in the pouring rain Look for the girl with the broken smile Ask her if she wants to stay a while And she will be loved And she will be loved And she will be loved And she will be loved  I know where you hide alone in your car Know all of the things that make you who you are I know that goodbye means nothing at all Comes back and makes me catch her every time she falls Yeah  Tap on my window knock on my door I want to make you feel beautiful  I don't mind spending every day Out on your corner in the pouring rain Look for the girl with the broken smile Ask her if she wants to stay a while And she will be loved And she will be loved And she will be loved (Please don't try so hard to say goodbye) And she will be loved  Please don't try so hard to say goodbye (Yeah yeah yeah yeah ooh) Please don't try so hard to say goodbye  (I don't mind spending every day ooh) Out on your corner in the pouring rain  Please don't try so hard to say goodbye
