Artist Name,Song Name,Sum Lyrics
Rihanna,Dem Haters,I'm not concerned with people Who prey on the wealth of their fellow man (Oh yeah) 'Cause they only wanna know you and roll you Only for the things you have I just think it's so sad  Get them haters out your circle (Haters) Smile in your face but all they wanna do is bring you down (Bring you down no no) Down (Down yeah) See them try them best to hurt you they work you (Oh they're gonna try) Anything to bring youDown (Down)  They keep evil thoughts in their hearts (What you don't know)
Rihanna,Do Ya Thang,Know I'm missing that kissing in the rover Boy what I'm feeling never feel it about another I need you why can't you come over? And you my lover but I love you like a brother Babe you the one at the end of the day Lust ain't love if you know the difference You got a little game on ya caught up in your feelings.
Rihanna,Now I Know,Took a chance Rolled the dice on me and you Opened up let you in my world Like a dance started slow and then love took control Swept away so proud to be your girl When you write a story much too fast Sometimes a happy ending doesn't last  Now I know that love ain't meant to be a play thing Now I know it's not an ordinary everyday thing Now I know that when it's right it's so amazing When it's wrong you gotta let it go Now I know Now I know  Remember when we said our love would last forever? But then again how are we to know? There comes a time that love will change like stormy weather A sunny day will suddenly turn cold Time will teach you all you need to learn But there'll always be a first time you get burned Oh whoa  Now I know that love ain't meant to be a play thing Now I know it's not an ordinary everyday thing Now I know that when it's right it's so amazing When it's wrong you gotta let it go Now I know Now I know  I don't regret a single day Joy and pain along the way A broken heart's the price we pay As sad as it may seem Baby can't you see? It's the way it's gotta be  Now I know that love ain't meant to be a play thing Now I know it's not an ordinary everyday thing Now I know that when it's right it's so amazing When it's wrong you gotta let it go Now I know Now I know  Yeah no no Now I know
Rihanna,Man Down,Sak pasé!  I didn't mean to end his life I know it wasn't right I can't even sleep at night can't get it off my mind I need to get out of sight 'fore I end up behind bars What started out as a simple altercation Turned into a real sticky situation Me just thinking on the time that I'm facing Makes me wanna cry. 'Cause I didn't mean to hurt him Coulda been somebody's son And I took his heart when I pulled out that gun.
Rihanna,S&M,Love is great love is fine (Oh-oh oh-oh-ooh-oh) The affliction of the feeling leaves me wanting more Sex in the air I don't care I love the smell of it Sticks and stones may break my bones But chains and whips excite me I may be bad but I'm perfectly good at it
Rihanna,Break It Off,Breaking it off and setting it off in the real way Making the girls them chill their mind Making them have a good time Ya man SPZ yo long side RiRi Come down now Rihanna Tek it to them tek it tothem girl  Break it off boy 'Cause you've got me feeling naughty I wanna know boy If I could be ya shorty.
Rihanna,Roc Me Out,So give it to me like I want it This is for your eyes only Rock me out back and forth Rock me out on the floor  Give it to me like I need it You know how to make me feel it Rock me out more and more Rock me out on the floor yeah  Come over boy I'm so ready You're taking too long to get my head on the ground And my feet in the clouds oh-oh I'm so clean feeling so dirty Come right now you better hurry Before you miss out and I finish it off Oh yeah  I've been a bad girl daddy Won't you come get me?  So give it to me like I want it This is for your eyes only Rock me out back and forth Rock me out on the floor  Give it to me like I need it You know how to make me feel it Rock me out more and more Rock me out on the floor yeah  Keep it up for me you can do it Put your hands on me watch me lose it Boy blew it out like it's the only way out I'll show you my dirty secrets We'll hush up boy don't just speak it Whatever we do it's between me and you  I've been a bad girl daddy Won't you come get me?  So give it to me like I want it This is for your eyes only Rock me out back and forth Rock me out on the floor  Give it to me like I need it You know how to make me feel it Rock me out more and more Rock me out on the floor yeah  It's gonna be different tonight The best time in your life I just want you to know baby Take a peek at the girl I hide I'll let you in on a dirty secret I just wanna be loved  So give it to me like I want it This is for your eyes only Rock me out back and forth Rock me out on the floor  Give it to me like I need it You know how to make me feel it Rock me out more and more Rock me out on the floor
Rihanna,What Now,I've been ignoring this big lump in my throat I shouldn't be crying Tears were for the weaker days I'm stronger now or so I say But something's missing  Whatever it is It feels like it's laughing at me through the glass of a two-sided mirror Whatever it is It's just laughing at me And I just wanna scream  What now? I just can't figure it out What now? I guess I'll just wait it out (wait it out) What now? Oh oh oh oh! What now?  I found the one he changed my life But was it me that changed And he just happened to come at the right time I'm supposed to be in love But I'm numb again  Whatever it is It feels like it's laughing at me through the glass of a two-sided mirror Whatever it is It's just sitting there laughing at me And I just wanna scream  What now? I just can't figure it out What now? I guess I'll just wait it out (wait it out) What now? Please tell me What now?  There's no one to call 'cause I'm just playing games with them all But the more I swear I'm happy the more that I'm feeling alone 'Cause I spend every hour just going through the motions I can't even get the emotions to come out Dry as a bone but I just wanna shout  What now? I just can't figure it out What now? I guess I'll just wait it out (wait it out) What now? Somebody tell me What now?  I don't know where to go I don't know what to feel I don't know how to cry I don't know oh oh why I don't know where to go I don't know what to feel I don't know how to cry I don't know oh oh why I don't know where to go I don't know what to feel I don't know how to cry I don't know oh oh why  So what now?
Ariana Grande,My Everything,I cried enough tears to see my own reflection in them And then it was clear I can't deny I really miss it  To think that I was wrong I guess you don't know what you got 'til it's gone Pain is just a consequence of love I'm saying Sorry for the sake of us  He wasn't my everything 'til we were nothing And it's taking me a lot to say But now that he's gone my heart is missing something So it's time I push my pride away 'Cause you are You are You are my everything You are You are You are my everything  I know you're not far but I still can't handle all the distance You're travelling with my heart I hope this is a temporary feeling 'Cause it's too much to bear Without you and I know Sorry ain't the cure If I cross your mind just know I'm yours 'Cause what we got is worth fighting for 'Cause you are...  You weren't my everything 'til we were nothing And it's taking me a lot to say Now that you're gone my heart is missing something So it's time I push my pride away  You are you are you are my everything You are you are you are my everything  You are you are you are You are you are you are my everything
Ariana Grande,Best Mistake,[Ariana Grande:] How soon do we forget How we felt Dealing with emotions That never left Playing with the hand that We were dealt In this game  Maybe I'm the sinner And you're the saint Gotta stop pretending What we ain't Why we pointing fingers Anyway When we're the same.
Ariana Grande,One Last Time,I was a liar I gave in to the fire I know I should've fought it At least I'm being honest Feel like a failure 'Cause I know that I failed you I should've done you better 'Cause you don't want a liar  And I know and I know and I know She gives you everything But boy I couldn't give it to you And I know and I know and I know That you got everything But I got nothing here without you  So one last time I need to be the one who takes you home One more time I promise after that I'll let you go Baby I don't care if you got her in your heart All I really care is you wake up in my arms One last time I need to be the one who takes you home  I don't deserve it I know I don't deserve it But stay with me a minute I swear I'll make it worth it Can't you forgive me? At least just temporarily I know that this is my fault I should've been more careful  And I know and I know and I know She gives you everything But boy I couldn't give it to you And I know and I know and I know That you got everything But I got nothing here without you baby  So one last time I need to be the one who takes you home One more time I promise after that I'll let you go Baby I don't care if you got her in your heart All I really care is you wake up in my arms One last time I need to be the one who takes you home (la li he)  I know I should've fought it At least I'm being honest (yeah) But stay with me a minute I swear I'll make it worth it babe 'Cause I don't wanna be without you  (Oh) So one last time I need to be the one who takes you home (takes you home babe) One more time I promise after that I'll let you go Baby I don't care if you got her in your heart (babe) All I really care is you wake up in my arms (wake up in my arms) One last time I need to be the one who takes you home (yeah)  One last time I need to be the one who takes you home
Ariana Grande,Honeymoon Avenue,Ariana Grande: I feel like my heart is stuck in bumper-to-bumper traffic I'm under pressure 'cause I can't have you the way that I want Let's just go back to the way it was We're gon' be lost if we continue to fight Honey
Coldplay,Fix You,When you try your best but you don't succeed When you get what you want but not what you need When you feel so tired but you can't sleep Stuck in reverse And the tears come streaming down your face When you lose something you can't replace When you love someone but it goes to waste Could it be worse?  Lights will guide you home And ignite your bones And I will try to fix you  And high up above or down below When you're too in love to let it go But if you never try you'll never know Just what you're worth  Lights will guide you home And ignite your bones And I will try to fix you  Tears stream down your face When you lose something you cannot replace Tears stream down your face and I Tears stream down your face I promise you I will learn from my mistakes Tears stream down your face and I  Lights will guide you home And ignite your bones And I will try to fix you
Coldplay,Spies,I awake to find no peace of mind I said How do you live as a fugitive Down here where I cannot see so clear? I said What do I know Show me the right way to go  And the spies came out of the water But you're feeling so bad 'cause you know That the spies hide out in every corner But you can't touch them no 'Cause they're all spies They're all spies  I awake to see that no one is free We're all fugitives Look at the way we live Down here I cannot sleep from fear no I said Which way do I turn? Oh I forget everything I learn  And the spies came out of the water And you're feeling so bad 'cause you know That the spies hide out in every corner But you can't touch them no 'Cause they're all spies They're all spies  And if we don't hide here They're gonna find us And if we don't hide now They're gonna catch us where we sleep Ah and if we don't hide here They're gonna find us  And the spies came out of the water But you're feeling so good 'cause you know That those spies hide out in every corner They can't touch you no 'Cause they're just spies They're just spies They're just spies They're just spies They're just spies
Coldplay,Kaleidoscope,This being human is a guest house Every morning a new arrival  A joy a depression a meanness Some momentary awareness comes As an unexpected visitor  Welcome and entertain them all! Be grateful for whoever comes Because each has been sent as a guide
Coldplay,Low,You see the world in black and white No colour or light You think you'll never get it right But you're wrong you might The sky could fall could fall on me The parting of the seas But you mean more mean more to me Than any colour I can see  All you ever wanted was love but you never looked hard enough It's never gonna give itself up All you ever wanted to be living in perfect symmetry Nothing is as down or up as us as us  You see the world in black and white Not painted right You see no meaning to your life You should try You should try  And all you ever wanted was love but you never looked hard enough It's never gonna give itself up And all you ever wanted to be living in perfect symmetry Nothing is as down or up as us  And don't you wanna see it come soon floating in a big white balloon Or given on your own silver spoon? Don't you wanna see it come down there for throwing your arms around And say You're not a moment too soon?  'Cause I feel low 'Cause I feel low oh-oh-oh-oh-oh Yeah I feel low oh no Oh Oh 'cause I feel low 'Cause I feel low oh-oh-oh-oh-oh But I feel low oh no Oh
Coldplay,Ink,Got a tattoo said 'together thru life' Carved in your name with my pocket knife And you wonder when you wake up will it be alright oh oh oh Feels like there's something broken inside  All I know All I know Is that I'm lost Whenever you go All I know Is that I love you so So much that it hurts  Got a tattoo and the pain's alright Just want a way of keeping you inside  All I know All I know Is that I'm lost In your fire below All I know Is that I love you so So much that it hurts  I see the road begin to climb I see your stars begin to shine I see your colours and I'm dying of thirst All I know Is that I love you so So much that it hurts  Oh yeah yeah yeah So much that it hurts So much that it hurts
Coldplay,A Message,My song is love Love to the loveless shown And it goes on You don't have to be alone Your heavy heart Is made of stone And it's so hard to see you clearly You don't have to be on your own You don't have to be on your own  And I'm not gonna take it back And I'm not gonna say I don't mean that You're the target that I'm aiming at And I get that message home  My song is love My song is love unknown But I'm on fire for you clearly You don't have to be alone You don't have to be on your own  And I'm not gonna take it back And I'm not gonna say I don't mean that You're the target that I'm aiming at And I'm nothing on my own Got to get that message home  And I'm not gonna stand and wait Not gonna leave it until it's much too late On a platform I'm gonna stand and say That I'm nothing on my own And I love you please come home  My song is love is love unknown And I've got to get that message home
Coldplay,Cemeteries Of London,At night they would go walking 'Til the breaking of the day The morning is for sleeping Through the dark streets they go searching To see God in their own way Save the night time for your weeping Your weeping Singing lalalalalalalalaiy And the night over London lay  So we rode down to the river Where Victorian ghosts pray For their curses to be broken We go wandering 'neath the arches Where the witches are and they say There are ghost towns in the ocean The ocean Singing lalalalalalalalaiy And the night over London lay  God is in the houses And God is in my head And all the cemeteries of London I see God come in my garden But I don't know what he said For my heart it wasn't open Not open Singing lalalalalalalalaiy And the night over London lay Singing lalalalalalalalaiy There's no light over London today
Coldplay,Rainy Day,Then there was rain The sky wore a veil of gold and green Night is the bride of a lonely day Time just floated Then there was rain The sound foundations are crumbling To the ground comes a pyramid tumbling Time just floated away We can watch it and stay And we can listen  Oh rainy day come around Sometimes I just want it to slow down And we're separated now And oh but I love it when you come over to the house I love it when you come over to my house  Then there was rain I spent the night with the queen of Spain My lonely little heart well it broke again Time so vicious The deeper that the knife goes in The more you win You end up with less than where you begin The deeper that the knife goes in  Oh rainy day come 'round Sometimes I just want it to slow down We're separated now And oh but I love it when you come over to the house I love it when you come over to my house  And I love it when you come over to the house I love it when you come over to my house  I love it when you come over to the house I love it when you come over to my house
Coldplay,Lost!,Just because I'm losing Doesn't mean I'm lost Doesn't mean I'll stop Doesn't mean I'm across  Just because I'm hurting Doesn't mean I'm hurt Doesn't mean I didn't get What I deserved No better and no worse  I just got lost Every river that I tried to cross Every door I ever tried was locked  Oh and I'm Just waiting 'til the shine wears off  You might be a big fish In a little pond Doesn't mean you've won 'Cause along may come A bigger one  And you'll be lost Every river that you tried to cross Every gun you ever held went off  Oh and I'm Just waiting 'til the firing stopped Oh and I'm Just waiting 'til the shine wears off  Oh and I'm Just waiting 'til the shine wears off Oh and I'm Just waiting 'til the shine wears off
Coldplay,Oceans,Wait for your call love The call never came Ready to fall up Ready to claim I'm ready for it all love Ready for the pain  Meet under sun and Meet me again In the rain In the rain In the rain The rain  Behind the walls love I'm trying to change And I'm ready for it all love I'm ready for the change  Meet me in blue sky Meet me again In the rain The rain The rain In the rain The rain  Got to find yourself alone in this world Got to find yourself alone
Coldplay,Everything's Not Lost,When I counted up my demons Saw there was one for every day With the good ones on my shoulder I drove the other ones away  So if you ever feel neglected And if you think all is lost I'll be counting up my demons yeah Hoping everything's not lost  When you thought that it was over You could feel it all around Everybody's out to get you Don't you let it drag you down  'Cause if you ever feel neglected If you think all is lost I'll be counting up my demons yeah Hoping everything's not lost  If you ever feel neglected If you think that all is lost I'll be counting up my demons yeah Hoping everything's not lost  Singing out oh oh oh yeah Oh oh yeah Oh oh yeah Everything's not lost  So come on yeah Oh oh yeah Come on yeah Everything's not lost Oh oh oh yeah Oh oh yeah Oh oh yeah And everything's not lost Come on yeah Oh oh yeah Come on yeah Come on yeah Oh oh yeah Come on yeah Everything's not lost Sing out yeah Oh oh yeah Come on yeah Everything's not lost Come on yeah Oh oh yeah Sing out yeah Everything's not lost
Coldplay,Life Is For Living,Now I never meant To do you wrong That's what I came here to say  But if I was wrong Then I'm sorry I don't let it stand in our way  'Cause my head just aches When I think of The things that I shouldn't have done  But life is for living We all know And I don't wanna live it alone  Sing Ah ah oh Sing Ah ah oh And just sing Ah ah oh
Coldplay,Clocks,The lights go out and I can't be saved Tides that I tried to swim against Have brought me down upon my knees Oh I beg I beg and plead singing  Come out of things unsaid Shoot an apple off my head and a Trouble that can't be named A tiger's waiting to be tamed singing  You are You are  Confusion never stops Closing walls and ticking clocks  Gonna come back and take you home I could not stop that you now know singing  Come out upon my seas Cursed missed opportunities  Am I a part of the cure? Or am I part of the disease? Singing  You are you are you are  You are you are you are  And nothing else compares Oh nothing else compares And nothing else compares  You are  You are  Home home where I wanted to go  Home home where I wanted to go Home home where I wanted to go Home home where I wanted to go
Coldplay,White Shadows,When I was a young boy I tried to listen And I wanna feel like that Little white shadows blink and miss them Part of a system I am  If you ever feel like something's missing Things you'll never understand Little white shadows sparkle and glisten Part of a system a plan  All this noise I'm waking up All this space I'm taking up All this sound is breaking up Oh  Maybe you'll get what you wanted Maybe you'll stumble upon it Everything you ever wanted In a permanent state Maybe you'll know when you see it Maybe if you say it you'll mean it And when you find it you'll keep it In a permanent state a permanent state  When I was a young boy I tried to listen Don't you wanna feel like that? You're part of the human race All of the stars and the outer space Part of the system a plan  All this noise I'm waking up All this space I'm taking up I cannot hear you're breaking up Whoa  Maybe you'll get what you wanted Maybe you'll stumble upon it Everything you ever wanted In a permanent state Maybe you'll know when you see it Maybe if you say it you'll mean it And when you find it you'll keep it In a permanent state a permanent state  Swimming on a sea of faces Tide of the human races Oh an answer now is what I need… See it in a new sun rising See it break on your horizon Oh come on love stay with me…
Coldplay,Every Teardrop Is A Waterfall,I turn the music up I got my records on I shut the world outside until the lights come on Maybe the streets alight maybe the trees are gone I feel my heart start beating to my favourite song  And all the kids they dance all the kids all night Until Monday morning feels another life I turn the music up I'm on a roll this time And heaven is in sight  I turn the music up I got my records on From underneath the rubble sing a rebel song Don't want to see another generation drop I'd rather be a comma than a full stop  Maybe I'm in the black maybe I'm on my knees Maybe I'm in the gap between the two trapezes But my heart is beating and my pulses start Cathedrals in my heart  And we saw oh this light I swear you emerge blinking into To tell me it's alright As we soar walls every siren is a symphony And every tear's a waterfall Is a waterfall Oh Is a waterfall Oh oh oh Is a is a waterfall Every tear Is a waterfall Oh oh oh  So you can hurt hurt me bad But still I'll raise the flag  Oh It was a wa wa wa wa wa-aterfall A wa wa wa wa wa-aterfall  Every tear Every tear Every teardrop is a waterfall  Every tear Every tear Every teardrop is a waterfall  Every tear Every tear Every teardrop is a waterfall  Every tear Every tear Every teardrop is a waterfall  Every tear Every tear Every teardrop is a waterfall
Coldplay,Up With The Birds,The birds they sang at break of day Start again I hear them say It's so hard to just walk away The birds they sang all a choir Start again a little higher. It's a spark in a sea of gray  The sky is blue Dreamed that lie 'til it's true Then takin' back the punch I threw My arms turn wings Oh those clumsy things Send me up to that wonderful world And then I'm up with the birds  Might have to go where they don't know my name Float all over the world just to see her again But I won't show or feel any pain Even though all my armor might rust in the rain  A simple plot but I know one day Good things are coming our way A simple plot but I know one day Good things are coming our way Oh yeah
Coldplay,Yes,When it started we had high hopes Now my back's on the line My back's on the ropes  When it started we were alright But night makes a fool Of us in daylight  There we were dying of frustration Saying Lord lead me not into temptation But it's not easy when she turns you on Sin stay gone  If you'd only if you'd only say yes Whether you will's anybody's guess God only God knows I'm trying my best But I'm just so tired of this loneliness  Hey  So up they picked me by the big toe I was held from the rooftop then they let go Dizzily screaming Let the windows down As I crawl to the ground  If you'd only if you'd only say yes Whether you will's anybody's guess God only God knows she won't let me rest But I'm just so tired of this loneliness I've become so tired of this loneliness
Lana Del Rey,The Blackest Day,Carry me home got my blue nail polish on It's my favorite color and my favorite tone of song I don't really wanna break up we got it going on It's what you gathered from my talk but you were wrong  It's not easy for me to talk about I have heavy heartstrings I'm not simple it's trigonometry It's hard to express I can't explain  Ever since my baby went away It's been the blackest day It's been the blackest day All I hear is Billie Holiday It's all that I play It's all that I play  Because I'm going deeper and deeper (Deeper) Harder and harder (Harder) Getting darker and darker Looking for love In all the wrong places Oh my God In all the wrong places Oh my God  Carry me home got my new coat and my gun Wind in my hair holding your hand listening to our song Carry me home don't wanna talk about the things to come Just put your hands up in the air the radio on  'Cause there's nothing for us to talk about Like the future and those things 'Cause there's nothing for me to think about Now that he's gone I can't feel nothing  Ever since my baby went away It's been the blackest day It's been the blackest day All I hear is Billie Holiday It's all that I play It's all that I play  Because I'm going deeper and deeper (Deeper) Harder and harder (Harder) Getting darker and darker Looking for love In all the wrong places Oh my God In all the wrong places Oh my God  You should've known better Than to have to let her Get you under her spell of the weather I got you where I want you You're deader than ever And falling for forever I'm playing head games with you Got you where I want you I got you I got you I got you where I want you now  Ever since my baby went away It's been the blackest day It's been the blackest day And all I hear is Billie Holiday It's all that I play It's all that I play  It's not one of those phases I'm going through Or just a song it's not one of them I'm on my own On my own On my own again I'm on my own again I'm on my own again I'm on my own again I'm on my own again
Lana Del Rey,Old Money,Blue hydrangea cold cash divine Cashmere cologne and white sunshine Red racing cars Sunset and Vine The kids were young and pretty  Where have you been? Where did you go? Those summer nights seem long ago And so is the girl you used to call The Queen of New York City  But if you send for me you know I'll come And if you call for me you know I'll run I'll run to you I'll run to you I'll run run run I'll come to you I'll come to you I'll come come come  The power of youth is on my mind Sunsets small town I'm out of time Will you still love me when I shine From words but not from beauty?  My father's love was always strong My mother's glamour lives on and on Yet still inside I felt alone For reasons unknown to me  But if you send for me you know I'll come And if you call for me you know I'll run I'll run to you I'll run to you I'll run run run I'll come to you I'll come to you I'll come come come  And if you call I'll run run run If you change your mind I'll come come come  Blue hydrangea cold cash divine Cashmere cologne and hot sunshine Red racing cars Sunset and Vine And we were young and pretty
Lana Del Rey,The Other Woman,The other woman has time to manicure her nails The other woman is perfect where her rival fails And she's never seen with pin curls in her hair anywhere  The other woman enchants her clothes with French perfume The other woman keeps fresh cut flowers in each room And there are never toys that's scattered everywhere  And when her old man comes to call He finds her waiting like a lonesome queen 'Cause to be by her side It's such a change from old routine Oh oh oh oh oh  The other woman will always cry herself to sleep The other woman will never have his love to keep And as the years go by the other woman will spend her life alone Alone  Oh oh oh oh Baby do do Ah ah ah ah Ah ah oh Oh oh Alone
Lana Del Rey,Sad Girl,Ah ah  Being a mistress on the side (Ah yeah-ah) It might not appeal to fools like you (Ah) Creeping around on the side Might not be something you would do (Ah ah)  But you haven't seen my man (Man) You haven't seen my man (Man man) You haven't seen my man (Man) You haven't seen him (Whoa-ah)  He's got the fire and he walks with it He's got the fire and he talks with it His Bonnie on the side Bonnie on the side Makes me a sad sad girl His money on the side money on the side Makes me a sad sad girl  I'm a sad girl I'm a sad girl I'm a sad girl I'm a sad girl I'm a bad girl I'm a bad girl  Being a bad bitch on the side (Ah ah) Might not appeal to fools like you (Ah ah) Creeping around while he gets high It might not be something you would do (ah)  But you haven't seen my man (Man) You haven't seen my man (Man man) You haven't seen my man (Man) You haven't seen him (Whoa-ah)  He's got the fire and he walks with it He's got the fire and he talks with it His Bonnie on the side Bonnie on the side Makes me a sad sad girl His money on the side money on the side Makes me a sad sad girl  I'm a sad girl I'm a sad girl I'm a sad girl I'm a sad girl I'm a bad girl I'm a bad girl  Watch what you say to me Careful who you're talking to Watch what you say to me Careful who you're talking to I'm on fire baby I'm on fire  He's got the fire and he walks with it He's got the fire and he talks with it His Bonnie on the side Bonnie on the side Makes me a sad sad girl His money on the side money on the side Makes me a sad sad girl  I'm a sad girl I'm a sad girl I'm a sad girl I'm a sad girl I'm a bad girl I'm a bad girl  I'm a sad girl I'm a sad girl I'm a sad girl I'm a sad girl I'm a bad girl I'm a bad girl
Lana Del Rey,Blue Velvet,She wore blue velvet Bluer than velvet was the night Softer than satin was the light From the stars  She wore blue velvet Bluer than velvet were her eyes Warmer than May her tender sighs Love was ours  Ours a love I held tightly Feeling the rapture grow Like a flame burning brightly But when she left gone was the glow of  Blue velvet But in my heart there'll always be Precious and warm a memory Through the years  And I still can see blue velvet through my tears
Lana Del Rey,West Coast,Down on the West coast they got a saying If you're not drinking then you're not playing But you've got the music You've got the music in you don't you? Down on the West coast I get this feeling like It all could happen that's why I'm leaving You for the moment you for the moment Boy Blue yeah you  You're falling hard I push away I'm feeling hot to the touch You say you miss me and I wanna say I miss you so much But something keeps me really quiet I'm alive I'm a lush Your love your love my love  I can see my baby swinging His Parliament's on fire and his hands are up On the balcony and I'm singing Ooh baby ooh baby I'm in love I can see my sweet boy swaying He's crazy y cubano como yo la-la On the balcony and I'm saying Move baby move baby I'm in love I'm in love (I'm in love) I'm in love (I'm in love)  (Mic-check) (One two) (Two two) (Get it girl)  Down on the West coast they got their icons Their silver starlets their Queens of Saigons And you've got the music You've got the music in you don't you? Down on the West coast they love their movies Their golden gods and Rock 'n' Roll groupies And you've got the music You've got the music in you don't you?  You push it hard I pull away I'm feeling hotter than fire I guess that no one ever really made me feel that much higher Te deseo cariño boy it's you I desire Your love your love my love  I can see my baby swinging His Parliament's on fire and his hands are up On the balcony and I'm singing Ooh baby ooh baby I'm in love I can see my sweet boy swaying He's crazy y cubano como yo la-la On the balcony and I'm saying Move baby move baby I'm in love  I can see my baby swinging His Parliament's on fire and his hands are up On the balcony and I'm singing Ooh baby ooh baby I'm in love I can see my sweet boy swaying He's crazy y cubano como yo la-la On the balcony and I'm saying Move baby move baby I'm in love  I'm in love I'm in love
Maroon 5,New Love,I'll be your sun and your moon tonight I can be whatever you like ooh I was alone but I'm ready to feel I wanna show you my feelings are real yeah All this time I've been living it up And every night I'd be falling in love ooh But I'm finally seeing the light Falling in love with you every night yeah  But if I ever let you down if I ever let you down Forgive me forgive me now Would it kill you to forgive me now? But if I ever let you down if I ever let you down Forgive me forgive me now Would it kill you to forgive me? This is a new love this is a new love this is a new love Would it kill you to forgive me?  What the fuck? I got nothing to lose I'm a slave to the way that you move ooh I'm an addict for all that you do You're the only drug I wanna do yeah I can tell that you're needing my love And all I want is to give it to ya ooh And don't give up on the moment tonight You'll regret it the rest of your life yeah  But if I ever let you down if I ever let you down Forgive me forgive me now Would it kill you to forgive me now? But if I ever let you down if I ever let you down Forgive me forgive me now Would it kill you to forgive me? This is a new love this is a new love this is a new love Would it kill you to forgive me?  I still don't get it 'cause if you don't know it yet You'll know that I'm not your enemy your enemy yeah 'Cause I know I lie and it wouldn't kill you trying Won't go until you've forgiven me forgiven me 'Til you forgiven me forgiven me forgiven me  But if I ever let you down if I ever let you down Forgive me forgive me now Would it kill you to forgive me now? But if I ever let you down if I ever let you down Forgive me forgive me now Would it kill you to forgive me? This is a new love this is a new love this is a new love Would it kill you to forgive me?
Maroon 5,Miss You,Love You This has not been easy This has been hard I am scarred And I do not know what to do with you Going south kiss your mouth lick my lips Grab your hips can't remember why I fell in love with this  But I miss you I love you It's a shame you can't stay away from me this time oh no You beg me you ask me to kiss you and hug you You won't be getting my affection again Oh no I don't need you  Who do you think you are? No one cares about a name without a face So don't go shooting up the place (Oh mm) Make no mistake your love's not real 'Cause the love that I got is deeper so much deeper than you could ever feel  And I miss you I love you It's a shame you can't stay away from me this time oh no You beg me you ask me to kiss you and hug you You won't be getting my affection again oh no 'Cause I don't need you tonight  It was really nice to know you I got nothing left to show you Got bills to pay get out my way it's time to move on And dinner with your boyfriend will never be the same again Discuss me over cigarettes and say to him  I miss you I love you It's a shame you can't stay away from me this time oh no You beg me you ask me To kiss you and hug you You won't be getting my affection again 'Cause oh no 'cause I don't need you  And I miss you I love you It's a shame you can't stay away from me this time oh no You beg me you ask me To kiss you and hug you You won't be getting my affection again 'Cause oh no I don't need you
Maroon 5,I Can't Lie,Ooh (Ah la la la la la la la) Ooh (Ah la la la la la la la)  I must have been a fool To love you so hard for so long So much stronger than before But so much harder to move on And now the bitter chill of the winter Still blows through me like a plague Only to wake up with an empty bed On a perfect summer day (Ooh)  My world just feels so cold And you find yourself Walking down the wrong side of the road (Ooh)  I can't lie you're on my mind Stuck inside my head I wanna feel your heart beat for me instead yeah I just die so much inside Now that you're not there I wanna feel your heartbeat like yesterday  I never did my best to express how I really felt And now that I know exactly what I want You found somebody else (Ooh)  And my world just feels so cold And you find yourself Walking down the wrong side of the road (Oh yeah)  I can't lie you're on my mind Stuck inside my head I wanna feel your heart beat for me instead yeah I just die so much inside Now that you're not there I wanna feel your heartbeat like yesterday  (Ah la la la la la la la) Yeah (Ah la la la la la la la) Yeah yeah (Ah la la la la la la la) Oh (Ah la la la la) Yeah oh  My world just feels so cold And I find myself Thinking about the things I could have done And it warms my soul When you let me know I'm not the only one  I can't lie you're on my mind Stuck inside my head I wanna feel your heart beat for me instead yeah I just die so much inside Now that you're not there I wanna feel your heart beat like yesterday  I can't lie you're on my mind Stuck inside my head I wanna feel your heart beat for me instead yeah I just die so much inside Now that you're not there I wanna feel your heart beat like yesterday  I can't lie you're on my mind Stuck inside my head I wanna feel your heart beat for me instead yeah I just die so much inside Now that you're not there I wanna feel your heart beat like yesterday
Maroon 5,Back At Your Door,From the moment the lights went off Everything had changed Lie awake in an empty room In my head it all feels the same  Like the taste of the day you left That still lingers on my breath And the dampness of tears that left A stain where you had wept  All alone with the negligee That still hangs off of my bed I keep meaning to give it away But I just leave it there instead  No need to cry about it I cannot live without it Every time I wind up back at your door  Why do you do this to me? You penetrate right through me Every time I wind up back at your door  Three more days 'til I see your face I'm afraid it's far too much Cook a meal and fix up the place Dial your number hang it up  If I took you for granted I apologize for acting tough You're my reason for living And there's no way I'm giving up oh  No need to cry about it I cannot live without it Every time I wind up back at your door  Why do you do this to me? You penetrate right through me Every time I wind up back at your door  Now every evening is a bitter fight And I'm eating home alone on a Friday night I know what your friends say He's just wasting your love and time I will never let you change your mind  No need to cry about it I cannot live without it Every time I wind up back at your door  Why do you do this to me? You penetrate right through me Every time I wind up back at your door  No need to cry about it I may just die without it Every time I wind up back at your door  Why do you do this to me? You penetrate right through me Every time I wind up back at your door  Every time I wind up back at your door Every time I wind up back at your door
Maroon 5,Sugar,I don't wanna be needing your love I just wanna be deep in your love And it's killing me when you're away ooh baby 'Cause I really don't care where you are. And I gotta get one little taste  Your sugar Yes please Won't you come and put it down on me? I'm right here 'cause I need Little love a little sympathy Yeah you show me good loving Make it alright Need a little sweetness in my life
